idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,279,140,572
5,0,0,0
6,735,495,2086
7,164,87,365
8,0,0,0
9,161,80,376
10,28,6,30
11,0,0,0
12,0,0,0
13,0,0,0
14,70,20,133
15,0,0,0
16,41,13,83
17,547,319,1117
18,395,202,811
19,0,0,0
20,422,286,1054
21,43,16,65
22,0,0,0
23,0,0,0
24,192,95,282
25,0,0,0
26,335,209,652
27,0,0,0
28,0,0,0
29,48,15,79
30,80,38,134
31,74,28,154
32,0,0,0
33,0,0,0
34,917,562,2077
35,0,0,0
36,118,58,211
37,201,82,384
38,86,19,144
39,87,38,154
40,95,38,167
41,0,0,0
45,90,37,139
47,48,17,71
48,88,50,148
49,121,56,202
50,0,0,0
51,33,11,52
52,67,26,126
53,58,30,87
54,0,0,0
55,478,263,1194
56,119,56,224
57,319,158,757
58,253,141,443
59,0,0,0
60,95,20,179
61,63,27,99
62,369,217,904
63,0,0,0
64,0,0,0
65,139,63,265
66,0,0,0
67,0,0,0
68,511,306,1122
69,634,374,1727
70,53,16,68
71,68,26,102
72,130,70,240
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,260,158,431
78,0,0,0
79,429,245,809
80,0,0,0
81,0,0,0
82,131,51,261
83,115,60,202
84,0,0,0
85,0,0,0
86,128,66,244
87,134,60,258
88,0,0,0
89,0,0,0
90,1013,669,2445
91,845,499,1893
92,1450,1015,2799
93,115,61,172
94,0,0,0
95,18,4,32
96,602,363,1343
97,0,0,0
98,0,0,0
99,43,18,81
100,71,36,126
101,0,0,0
102,58,21,97
103,50,22,141
104,287,145,784
105,0,0,0
110,30,13,51
111,276,168,719
112,116,56,197
113,129,64,261
114,0,0,0
115,29,8,50
116,128,63,224
117,80,36,169
118,340,172,663
119,487,282,1084
120,0,0,0
121,0,0,0
122,320,170,681
123,0,0,0
124,584,350,1278
125,342,175,775
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,602,385,1395
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,265,142,602
137,0,0,0
138,0,0,0
139,162,70,281
140,83,35,147
141,55,16,78
142,150,56,316
143,0,0,0
144,42,11,79
145,48,18,122
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,65,31,104
153,0,0,0
154,0,0,0
155,118,49,179
156,215,109,359
157,0,0,0
158,0,0,0
159,0,0,0
160,28,14,48
161,0,0,0
162,924,578,1833
163,0,0,0
164,0,0,0
165,68,27,104
166,29,10,55
167,280,164,587
168,0,0,0
169,0,0,0
170,161,91,325
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,57,19,116
176,90,28,184
181,0,0,0
184,0,0,0
185,52,15,96
186,0,0,0
187,49,21,77
188,170,80,352
189,706,414,1618
190,42,10,76
191,0,0,0
192,0,0,0
193,0,0,0
194,97,24,229
195,89,36,154
196,254,122,500
197,0,0,0
198,0,0,0
200,431,281,761
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
