idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,315,152,756
5,0,0,0
6,824,533,2782
7,192,102,481
8,0,0,0
9,183,87,511
10,31,6,33
11,0,0,0
12,0,0,0
13,0,0,0
14,86,23,171
15,0,0,0
16,46,15,99
17,638,349,1508
18,461,231,1080
19,0,0,0
20,491,318,1459
21,51,19,78
22,0,0,0
23,0,0,0
24,218,104,356
25,0,0,0
26,410,245,879
27,0,0,0
28,0,0,0
29,56,17,99
30,92,41,178
31,97,34,215
32,0,0,0
33,0,0,0
34,1069,627,2832
35,0,0,0
36,140,64,263
37,249,92,555
38,92,18,177
39,112,39,218
40,116,47,223
41,0,0,0
45,103,39,179
47,64,18,95
48,103,55,199
49,144,63,264
50,0,0,0
51,41,14,75
52,80,28,165
53,71,33,114
54,0,0,0
55,548,277,1624
56,147,63,313
57,367,177,1005
58,299,161,585
59,0,0,0
60,112,23,234
61,75,29,123
62,420,228,1212
63,0,0,0
64,0,0,0
65,164,68,376
66,0,0,0
67,0,0,0
68,605,352,1502
69,762,436,2549
70,67,16,87
71,79,28,129
72,150,72,326
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,301,169,544
78,0,0,0
79,542,303,1172
80,0,0,0
81,0,0,0
82,148,55,338
83,139,68,272
84,0,0,0
85,0,0,0
86,155,77,323
87,160,64,348
88,0,0,0
89,0,0,0
90,1160,731,3275
91,985,546,2547
92,1695,1140,3741
93,135,66,221
94,0,0,0
95,27,4,47
96,733,406,1857
97,0,0,0
98,0,0,0
99,51,17,99
100,83,37,166
101,0,0,0
102,83,25,147
103,58,21,191
104,359,164,1178
105,0,0,0
110,45,17,76
111,321,184,968
112,137,62,246
113,158,73,361
114,0,0,0
115,48,14,77
116,154,72,312
117,95,38,216
118,370,179,834
119,593,308,1498
120,0,0,0
121,0,0,0
122,372,184,913
123,0,0,0
124,685,403,1733
125,401,187,1035
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,686,426,1841
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,299,155,798
137,0,0,0
138,0,0,0
139,191,77,371
140,104,40,198
141,68,18,99
142,175,60,441
143,0,0,0
144,51,10,102
145,62,20,166
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,85,36,145
153,0,0,0
154,0,0,0
155,138,49,223
156,253,121,437
157,0,0,0
158,0,0,0
159,0,0,0
160,31,15,62
161,0,0,0
162,1089,638,2505
163,0,0,0
164,0,0,0
165,83,29,138
166,36,12,71
167,323,181,791
168,0,0,0
169,0,0,0
170,195,100,448
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,66,19,148
176,125,34,282
181,0,0,0
184,0,0,0
185,58,17,123
186,0,0,0
187,59,22,98
188,198,87,479
189,813,454,2189
190,55,10,101
191,0,0,0
192,0,0,0
193,0,0,0
194,109,27,298
195,110,42,198
196,288,135,679
197,0,0,0
198,0,0,0
200,515,332,1021
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
