idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,550,231,1681
5,0,0,0
6,1554,719,6411
7,395,149,1119
8,0,0,0
9,353,123,1100
10,112,15,129
11,0,0,0
12,0,0,0
13,0,0,0
14,164,35,360
15,0,0,0
16,96,23,207
17,1112,506,3263
18,793,372,2402
19,0,0,0
20,921,458,3348
21,110,25,177
22,0,0,0
23,0,0,0
24,405,165,805
25,0,0,0
26,662,345,1717
27,0,0,0
28,0,0,0
29,112,30,231
30,244,52,469
31,192,49,511
32,0,0,0
33,0,0,0
34,1939,956,6465
35,0,0,0
36,414,129,725
37,480,141,1295
38,172,30,411
39,286,64,588
40,219,72,482
41,0,0,0
45,219,60,454
47,133,26,208
48,205,91,443
49,250,93,544
50,0,0,0
51,72,17,183
52,158,41,364
53,137,46,237
54,0,0,0
55,1034,395,3811
56,272,93,713
57,659,250,2361
58,566,249,1335
59,0,0,0
60,208,37,446
61,167,44,282
62,731,328,2654
63,0,0,0
64,0,0,0
65,291,87,910
66,0,0,0
67,0,0,0
68,1112,520,3397
69,1442,606,6258
70,138,25,203
71,235,46,374
72,331,119,768
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,593,256,1178
78,0,0,0
79,962,453,2542
80,0,0,0
81,0,0,0
82,267,75,750
83,325,98,617
84,0,0,0
85,0,0,0
86,289,110,731
87,275,87,741
88,0,0,0
89,0,0,0
90,2071,1080,7358
91,1926,823,6058
92,3035,1695,8357
93,284,109,485
94,0,0,0
95,54,11,98
96,1300,626,3959
97,0,0,0
98,0,0,0
99,87,24,182
100,175,61,361
101,0,0,0
102,164,39,331
103,184,25,528
104,751,231,2748
105,0,0,0
110,90,29,181
111,569,268,2130
112,352,97,596
113,331,111,842
114,0,0,0
115,169,21,242
116,369,98,855
117,170,54,451
118,702,294,1896
119,1062,460,3426
120,0,0,0
121,0,0,0
122,699,272,2026
123,0,0,0
124,1174,588,3799
125,670,243,2119
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,1332,642,4111
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,582,225,1724
137,0,0,0
138,0,0,0
139,359,115,830
140,192,60,423
141,132,31,204
142,311,82,981
143,0,0,0
144,88,13,192
145,122,28,363
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,149,49,310
153,0,0,0
154,0,0,0
155,264,66,511
156,496,196,951
157,0,0,0
158,0,0,0
159,0,0,0
160,48,18,136
161,0,0,0
162,2011,1037,5794
163,0,0,0
164,0,0,0
165,154,44,308
166,67,17,121
167,596,277,1795
168,0,0,0
169,0,0,0
170,368,149,957
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,136,26,315
176,252,67,638
181,0,0,0
184,0,0,0
185,144,29,293
186,0,0,0
187,202,27,370
188,464,141,1204
189,1360,636,4771
190,108,16,214
191,0,0,0
192,0,0,0
193,0,0,0
194,223,43,623
195,197,55,389
196,498,174,1324
197,0,0,0
198,1,0,1
200,949,556,2198
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
