idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,480,214,1419
5,0,0,0
6,1362,658,5550
7,311,132,922
8,0,0,0
9,298,117,940
10,95,13,107
11,0,0,0
12,0,0,0
13,0,0,0
14,127,27,287
15,0,0,0
16,75,20,173
17,977,468,2820
18,699,341,2032
19,0,0,0
20,794,432,2866
21,90,27,133
22,0,0,0
23,0,0,0
24,340,153,670
25,0,0,0
26,593,327,1492
27,0,0,0
28,0,0,0
29,90,28,190
30,216,50,408
31,153,41,426
32,0,0,0
33,0,0,0
34,1699,884,5570
35,0,0,0
36,289,84,534
37,410,129,1099
38,147,29,349
39,253,60,511
40,181,64,412
41,0,0,0
45,175,56,360
47,108,24,173
48,171,84,375
49,208,85,460
50,0,0,0
51,64,16,156
52,132,37,305
53,107,39,190
54,0,0,0
55,872,355,3208
56,224,81,597
57,573,231,1992
58,471,227,1099
59,0,0,0
60,177,31,388
61,128,37,221
62,614,293,2226
63,0,0,0
64,0,0,0
65,236,83,734
66,0,0,0
67,0,0,0
68,940,480,2885
69,1223,540,5225
70,112,23,161
71,206,43,326
72,238,103,604
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,521,235,1010
78,0,0,0
79,819,423,2135
80,0,0,0
81,0,0,0
82,212,71,624
83,295,98,548
84,0,0,0
85,0,0,0
86,240,102,613
87,230,82,616
88,0,0,0
89,0,0,0
90,1798,990,6260
91,1625,752,5023
92,2592,1524,7021
93,245,102,418
94,0,0,0
95,43,11,81
96,1095,549,3323
97,0,0,0
98,0,0,0
99,69,23,154
100,138,56,293
101,0,0,0
102,119,34,262
103,162,25,455
104,657,211,2407
105,0,0,0
110,70,28,147
111,481,248,1819
112,307,94,507
113,262,99,704
114,0,0,0
115,145,21,205
116,321,93,735
117,141,53,387
118,609,266,1626
119,899,423,2893
120,0,0,0
121,0,0,0
122,559,227,1641
123,0,0,0
124,1010,543,3257
125,580,234,1831
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,1168,600,3569
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,510,210,1469
137,0,0,0
138,0,0,0
139,286,104,683
140,157,54,347
141,102,24,166
142,265,76,833
143,0,0,0
144,73,13,162
145,94,25,290
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,119,44,254
153,0,0,0
154,0,0,0
155,225,61,432
156,419,173,807
157,0,0,0
158,0,0,0
159,0,0,0
160,40,16,114
161,0,0,0
162,1737,943,4903
163,0,0,0
164,0,0,0
165,126,44,253
166,54,16,105
167,492,242,1502
168,0,0,0
169,0,0,0
170,324,145,817
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,109,25,263
176,216,62,544
181,0,0,0
184,0,0,0
185,119,29,252
186,0,0,0
187,188,27,339
188,407,127,1032
189,1183,584,4038
190,87,14,175
191,0,0,0
192,0,0,0
193,0,0,0
194,195,38,559
195,168,54,333
196,417,161,1146
197,0,0,0
198,1,0,1
200,812,504,1878
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
