idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,400,184,1110
5,0,0,0
6,1019,582,3989
7,251,120,703
8,0,0,0
9,247,100,747
10,48,12,53
11,0,0,0
12,0,0,0
13,0,0,0
14,109,27,234
15,0,0,0
16,59,18,136
17,825,413,2225
18,601,301,1599
19,0,0,0
20,632,372,2182
21,81,24,117
22,0,0,0
23,0,0,0
24,283,130,512
25,0,0,0
26,522,300,1227
27,0,0,0
28,0,0,0
29,75,23,148
30,115,49,260
31,120,40,314
32,0,0,0
33,0,0,0
34,1393,755,4231
35,0,0,0
36,169,74,367
37,331,108,825
38,114,25,249
39,136,51,326
40,151,56,330
41,0,0,0
45,147,48,270
47,88,25,135
48,134,66,289
49,178,75,373
50,0,0,0
51,55,14,120
52,109,35,250
53,93,36,155
54,0,0,0
55,691,324,2417
56,188,69,455
57,454,206,1490
58,378,193,820
59,0,0,0
60,141,26,318
61,102,32,176
62,517,261,1770
63,0,0,0
64,0,0,0
65,204,74,547
66,0,0,0
67,0,0,0
68,795,433,2258
69,972,497,3924
70,89,21,122
71,106,37,192
72,189,89,467
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,378,210,744
78,0,0,0
79,692,371,1696
80,0,0,0
81,0,0,0
82,179,66,493
83,168,81,370
84,0,0,0
85,0,0,0
86,195,91,468
87,194,72,487
88,0,0,0
89,0,0,0
90,1483,862,4812
91,1261,648,3697
92,2147,1350,5450
93,195,88,335
94,0,0,0
95,33,6,61
96,908,478,2614
97,0,0,0
98,0,0,0
99,61,22,130
100,109,46,230
101,0,0,0
102,101,30,202
103,73,25,292
104,483,203,1814
105,0,0,0
110,60,26,112
111,403,216,1429
112,179,73,334
113,204,85,535
114,0,0,0
115,60,19,104
116,213,91,500
117,121,46,313
118,503,237,1277
119,753,373,2182
120,0,0,0
121,0,0,0
122,454,207,1279
123,0,0,0
124,849,460,2517
125,484,212,1424
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,862,510,2610
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,368,182,1114
137,0,0,0
138,0,0,0
139,236,92,542
140,130,48,271
141,80,19,130
142,234,69,680
143,0,0,0
144,63,12,138
145,78,23,236
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,103,41,204
153,0,0,0
154,0,0,0
155,175,55,320
156,356,157,646
157,0,0,0
158,0,0,0
159,0,0,0
160,35,15,85
161,0,0,0
162,1454,805,3775
163,0,0,0
164,0,0,0
165,106,37,198
166,44,14,89
167,421,221,1186
168,0,0,0
169,0,0,0
170,260,123,637
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,85,23,210
176,166,51,406
181,0,0,0
184,0,0,0
185,90,26,195
186,0,0,0
187,77,26,131
188,251,108,717
189,990,525,3105
190,72,12,137
191,0,0,0
192,0,0,0
193,0,0,0
194,158,37,462
195,144,49,278
196,354,152,916
197,0,0,0
198,1,0,1
200,694,444,1514
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
