idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,427,193,1238
5,0,0,0
6,1193,607,4780
7,272,122,787
8,0,0,0
9,260,103,812
10,50,12,58
11,0,0,0
12,0,0,0
13,0,0,0
14,111,28,250
15,0,0,0
16,63,20,147
17,864,431,2399
18,638,316,1777
19,0,0,0
20,676,387,2408
21,82,25,121
22,0,0,0
23,0,0,0
24,301,139,560
25,0,0,0
26,542,312,1326
27,0,0,0
28,0,0,0
29,77,24,163
30,200,49,364
31,132,39,359
32,0,0,0
33,0,0,0
34,1485,795,4661
35,0,0,0
36,273,79,489
37,354,115,914
38,125,27,287
39,229,55,440
40,159,60,358
41,0,0,0
45,151,48,298
47,97,24,150
48,145,72,317
49,183,78,399
50,0,0,0
51,57,15,135
52,116,37,269
53,97,38,169
54,0,0,0
55,788,334,2773
56,201,75,498
57,502,218,1711
58,412,207,924
59,0,0,0
60,153,28,347
61,109,34,188
62,549,266,1937
63,0,0,0
64,0,0,0
65,218,78,623
66,0,0,0
67,0,0,0
68,838,451,2491
69,1092,510,4429
70,99,23,138
71,196,40,298
72,212,97,521
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,477,219,895
78,0,0,0
79,729,388,1845
80,0,0,0
81,0,0,0
82,186,65,542
83,276,87,502
84,0,0,0
85,0,0,0
86,215,95,534
87,204,76,536
88,0,0,0
89,0,0,0
90,1571,899,5313
91,1421,681,4181
92,2360,1430,6142
93,213,89,362
94,0,0,0
95,37,8,70
96,961,501,2849
97,0,0,0
98,0,0,0
99,64,22,137
100,116,50,250
101,0,0,0
102,107,30,227
103,154,26,406
104,589,208,2094
105,0,0,0
110,63,26,123
111,428,230,1573
112,270,80,446
113,221,87,594
114,0,0,0
115,135,19,189
116,300,91,650
117,127,48,346
118,545,245,1412
119,803,392,2414
120,0,0,0
121,0,0,0
122,489,216,1408
123,0,0,0
124,902,486,2771
125,511,219,1561
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,1056,544,3126
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,465,196,1299
137,0,0,0
138,0,0,0
139,259,98,604
140,136,49,294
141,87,19,141
142,247,71,739
143,0,0,0
144,67,12,149
145,85,25,259
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,109,42,219
153,0,0,0
154,0,0,0
155,191,58,358
156,381,166,709
157,0,0,0
158,0,0,0
159,0,0,0
160,35,15,93
161,0,0,0
162,1549,862,4177
163,0,0,0
164,0,0,0
165,111,39,220
166,48,15,95
167,447,228,1302
168,0,0,0
169,0,0,0
170,279,130,694
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,92,25,225
176,192,54,474
181,0,0,0
184,0,0,0
185,97,28,211
186,0,0,0
187,174,24,315
188,368,114,899
189,1035,540,3400
190,78,14,150
191,0,0,0
192,0,0,0
193,0,0,0
194,171,38,497
195,150,51,297
196,371,155,980
197,0,0,0
198,1,0,1
200,729,464,1646
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
