idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,143,90,188
5,0,0,0
6,439,343,623
7,94,69,115
8,0,0,0
9,78,49,107
10,9,3,9
11,0,0,0
12,0,0,0
13,0,0,0
14,34,11,47
15,0,0,0
16,18,8,22
17,315,218,385
18,209,131,259
19,0,0,0
20,262,204,359
21,18,10,20
22,0,0,0
23,0,0,0
24,83,56,95
25,0,0,0
26,192,149,237
27,0,0,0
28,0,0,0
29,18,10,27
30,38,26,43
31,32,18,39
32,0,0,0
33,0,0,0
34,460,338,591
35,0,0,0
36,54,35,70
37,96,53,118
38,22,13,28
39,39,22,41
40,42,26,55
41,0,0,0
45,45,26,53
47,16,8,18
48,49,33,53
49,43,31,51
50,0,0,0
51,16,11,17
52,29,14,35
53,25,17,28
54,0,0,0
55,269,188,348
56,58,34,72
57,198,126,252
58,118,83,134
59,0,0,0
60,38,15,46
61,34,22,37
62,202,144,276
63,0,0,0
64,0,0,0
65,77,46,90
66,0,0,0
67,0,0,0
68,270,196,354
69,349,247,486
70,22,8,22
71,30,17,35
72,66,45,81
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,141,98,176
78,0,0,0
79,215,145,260
80,0,0,0
81,0,0,0
82,60,30,73
83,45,31,57
84,0,0,0
85,0,0,0
86,51,26,64
87,74,47,93
88,0,0,0
89,0,0,0
90,547,416,730
91,428,313,558
92,801,635,987
93,52,36,66
94,0,0,0
95,8,3,11
96,329,239,440
97,0,0,0
98,0,0,0
99,24,11,30
100,36,23,43
101,0,0,0
102,29,13,31
103,26,15,34
104,129,93,171
105,0,0,0
110,10,5,12
111,149,110,192
112,61,38,75
113,69,46,89
114,0,0,0
115,15,5,20
116,66,38,74
117,41,29,56
118,200,121,243
119,266,186,347
120,0,0,0
121,0,0,0
122,184,112,234
123,0,0,0
124,311,227,395
125,198,119,261
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,330,250,414
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,125,81,175
137,0,0,0
138,0,0,0
139,69,40,79
140,38,22,44
141,26,12,31
142,76,40,105
143,0,0,0
144,19,6,25
145,21,13,32
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,24,14,30
153,0,0,0
154,0,0,0
155,42,25,53
156,112,72,130
157,0,0,0
158,0,0,0
159,0,0,0
160,13,7,14
161,0,0,0
162,492,365,588
163,0,0,0
164,0,0,0
165,34,17,39
166,8,6,8
167,157,107,194
168,0,0,0
169,0,0,0
170,81,56,108
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,24,15,31
176,46,21,53
181,0,0,0
184,0,0,0
185,29,14,34
186,0,0,0
187,21,12,27
188,78,49,103
189,406,288,526
190,13,0,19
191,0,0,0
192,0,0,0
193,0,0,0
194,46,19,64
195,47,26,57
196,121,86,148
197,0,0,0
198,0,0,0
200,197,154,249
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
