idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,526,229,1626
5,0,0,0
6,1488,699,6249
7,378,145,1083
8,0,0,0
9,339,119,1071
10,105,14,121
11,0,0,0
12,0,0,0
13,0,0,0
14,154,34,345
15,0,0,0
16,89,21,197
17,1068,492,3177
18,761,364,2333
19,0,0,0
20,885,448,3244
21,104,25,171
22,0,0,0
23,0,0,0
24,385,162,770
25,0,0,0
26,643,342,1682
27,0,0,0
28,0,0,0
29,101,29,219
30,232,52,454
31,178,45,494
32,0,0,0
33,0,0,0
34,1875,938,6307
35,0,0,0
36,388,123,692
37,459,139,1249
38,165,30,397
39,278,63,574
40,207,69,466
41,0,0,0
45,208,60,433
47,127,26,202
48,197,91,429
49,237,92,530
50,0,0,0
51,71,16,180
52,146,39,349
53,125,43,223
54,0,0,0
55,968,374,3684
56,262,92,695
57,633,242,2292
58,538,244,1291
59,0,0,0
60,201,35,433
61,156,42,268
62,699,318,2597
63,0,0,0
64,0,0,0
65,276,85,885
66,0,0,0
67,0,0,0
68,1071,512,3307
69,1382,595,6100
70,132,25,196
71,224,44,360
72,314,116,744
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,572,252,1144
78,0,0,0
79,932,447,2482
80,0,0,0
81,0,0,0
82,250,70,727
83,317,98,600
84,0,0,0
85,0,0,0
86,280,110,715
87,267,87,717
88,0,0,0
89,0,0,0
90,2008,1060,7189
91,1840,809,5898
92,2913,1649,8100
93,274,107,470
94,0,0,0
95,51,11,93
96,1253,611,3843
97,0,0,0
98,0,0,0
99,84,24,176
100,166,61,346
101,0,0,0
102,154,37,317
103,176,24,515
104,717,221,2687
105,0,0,0
110,84,29,174
111,542,262,2084
112,334,96,567
113,318,112,820
114,0,0,0
115,162,21,233
116,355,97,832
117,162,54,434
118,674,289,1840
119,1018,447,3325
120,0,0,0
121,0,0,0
122,668,268,1972
123,0,0,0
124,1146,587,3726
125,643,240,2066
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,1288,632,4019
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,567,225,1683
137,0,0,0
138,0,0,0
139,342,110,804
140,186,59,407
141,127,30,198
142,302,82,965
143,0,0,0
144,84,13,184
145,115,27,348
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,140,47,296
153,0,0,0
154,0,0,0
155,251,65,495
156,481,193,918
157,0,0,0
158,0,0,0
159,0,0,0
160,46,17,132
161,0,0,0
162,1933,1005,5606
163,0,0,0
164,0,0,0
165,145,44,294
166,63,16,116
167,569,266,1741
168,0,0,0
169,0,0,0
170,354,149,923
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,129,26,306
176,244,64,620
181,0,0,0
184,0,0,0
185,140,29,288
186,0,0,0
187,198,27,359
188,448,134,1172
189,1311,625,4648
190,103,16,206
191,0,0,0
192,0,0,0
193,0,0,0
194,218,41,611
195,187,55,376
196,472,172,1284
197,0,0,0
198,1,0,1
200,919,545,2156
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
