idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,504,222,1549
5,0,0,0
6,1418,670,5952
7,357,140,1032
8,0,0,0
9,324,118,1030
10,100,14,114
11,0,0,0
12,0,0,0
13,0,0,0
14,140,28,315
15,0,0,0
16,84,21,190
17,1021,482,3042
18,739,355,2228
19,0,0,0
20,842,442,3105
21,102,25,166
22,0,0,0
23,0,0,0
24,368,159,731
25,0,0,0
26,620,335,1603
27,0,0,0
28,0,0,0
29,96,28,207
30,226,51,439
31,161,40,456
32,0,0,0
33,0,0,0
34,1814,921,6061
35,0,0,0
36,318,95,592
37,435,132,1191
38,159,29,380
39,268,63,552
40,193,65,445
41,0,0,0
45,195,58,410
47,117,25,189
48,183,85,407
49,223,88,496
50,0,0,0
51,68,17,173
52,139,38,334
53,116,42,210
54,0,0,0
55,922,367,3505
56,243,85,649
57,608,235,2192
58,509,235,1225
59,0,0,0
60,193,34,418
61,146,41,246
62,658,311,2466
63,0,0,0
64,0,0,0
65,253,83,817
66,0,0,0
67,0,0,0
68,1011,497,3148
69,1313,570,5765
70,123,25,177
71,215,43,341
72,299,114,702
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,546,243,1082
78,0,0,0
79,887,436,2364
80,0,0,0
81,0,0,0
82,226,72,671
83,307,99,579
84,0,0,0
85,0,0,0
86,262,107,675
87,251,85,681
88,0,0,0
89,0,0,0
90,1897,1023,6804
91,1747,781,5577
92,2748,1588,7627
93,259,105,445
94,0,0,0
95,47,11,86
96,1187,595,3648
97,0,0,0
98,0,0,0
99,77,24,168
100,153,58,322
101,0,0,0
102,143,36,300
103,169,24,494
104,683,215,2572
105,0,0,0
110,79,29,164
111,512,255,1974
112,318,94,538
113,294,110,777
114,0,0,0
115,154,22,222
116,337,94,790
117,153,54,414
118,644,280,1749
119,964,433,3170
120,0,0,0
121,0,0,0
122,612,243,1816
123,0,0,0
124,1084,566,3548
125,618,239,1986
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,1231,618,3857
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,539,219,1601
137,0,0,0
138,0,0,0
139,318,106,760
140,171,55,379
141,121,29,189
142,284,79,910
143,0,0,0
144,79,13,176
145,106,26,323
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,131,45,281
153,0,0,0
154,0,0,0
155,240,63,471
156,451,183,872
157,0,0,0
158,0,0,0
159,0,0,0
160,43,17,126
161,0,0,0
162,1846,980,5319
163,0,0,0
164,0,0,0
165,135,45,273
166,59,16,112
167,531,258,1640
168,0,0,0
169,0,0,0
170,340,150,884
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,120,25,293
176,233,63,591
181,0,0,0
184,0,0,0
185,130,29,273
186,0,0,0
187,195,27,350
188,431,130,1119
189,1260,602,4398
190,94,14,188
191,0,0,0
192,0,0,0
193,0,0,0
194,209,40,591
195,180,56,361
196,442,168,1223
197,0,0,0
198,1,0,1
200,874,531,2047
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
