idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,157,97,225
5,0,0,0
6,481,368,757
7,103,73,139
8,0,0,0
9,87,55,132
10,9,3,10
11,0,0,0
12,0,0,0
13,0,0,0
14,35,12,50
15,0,0,0
16,20,8,24
17,345,233,463
18,236,145,314
19,0,0,0
20,289,222,426
21,25,12,29
22,0,0,0
23,0,0,0
24,98,59,119
25,0,0,0
26,213,161,284
27,0,0,0
28,0,0,0
29,23,10,33
30,44,29,53
31,42,20,51
32,0,0,0
33,0,0,0
34,520,361,720
35,0,0,0
36,61,38,85
37,114,59,157
38,25,14,36
39,42,23,50
40,46,28,63
41,0,0,0
45,47,26,56
47,20,10,26
48,55,36,61
49,53,35,63
50,0,0,0
51,18,12,19
52,31,14,42
53,28,18,33
54,0,0,0
55,310,207,453
56,66,38,90
57,220,137,305
58,147,95,178
59,0,0,0
60,45,18,57
61,36,23,45
62,225,154,335
63,0,0,0
64,0,0,0
65,93,50,109
66,0,0,0
67,0,0,0
68,301,208,420
69,388,261,583
70,26,12,30
71,38,21,45
72,79,55,99
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,160,110,208
78,0,0,0
79,251,166,316
80,0,0,0
81,0,0,0
82,70,33,95
83,54,36,77
84,0,0,0
85,0,0,0
86,60,33,80
87,77,45,106
88,0,0,0
89,0,0,0
90,601,443,877
91,484,342,682
92,902,700,1181
93,65,43,82
94,0,0,0
95,8,3,11
96,374,263,522
97,0,0,0
98,0,0,0
99,25,11,36
100,39,24,50
101,0,0,0
102,36,15,40
103,30,17,45
104,148,99,212
105,0,0,0
110,12,7,16
111,172,121,241
112,66,41,85
113,75,49,103
114,0,0,0
115,16,6,22
116,78,44,91
117,44,30,68
118,230,133,287
119,289,195,398
120,0,0,0
121,0,0,0
122,205,121,273
123,0,0,0
124,350,250,481
125,219,125,308
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,378,272,499
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,138,85,205
137,0,0,0
138,0,0,0
139,78,44,94
140,42,23,49
141,30,13,35
142,85,45,123
143,0,0,0
144,19,6,28
145,24,12,41
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,29,19,37
153,0,0,0
154,0,0,0
155,53,31,66
156,128,82,155
157,0,0,0
158,0,0,0
159,0,0,0
160,15,8,17
161,0,0,0
162,544,388,690
163,0,0,0
164,0,0,0
165,39,19,46
166,10,6,11
167,175,118,231
168,0,0,0
169,0,0,0
170,91,60,128
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,28,14,39
176,51,23,62
181,0,0,0
184,0,0,0
185,32,12,39
186,0,0,0
187,23,12,32
188,94,57,120
189,460,310,639
190,14,0,21
191,0,0,0
192,0,0,0
193,0,0,0
194,51,21,74
195,54,28,70
196,139,93,186
197,0,0,0
198,0,0,0
200,227,174,302
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
