idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,236,127,424
5,0,0,0
6,629,442,1467
7,149,83,272
8,0,0,0
9,131,71,264
10,21,5,23
11,0,0,0
12,0,0,0
13,0,0,0
14,59,18,95
15,0,0,0
16,35,11,59
17,461,288,816
18,333,180,587
19,0,0,0
20,364,253,761
21,35,12,48
22,0,0,0
23,0,0,0
24,157,85,213
25,0,0,0
26,291,194,502
27,0,0,0
28,0,0,0
29,37,11,59
30,62,35,92
31,57,22,104
32,0,0,0
33,0,0,0
34,768,490,1499
35,0,0,0
36,99,51,157
37,168,71,287
38,65,19,95
39,65,31,100
40,74,34,119
41,0,0,0
45,74,32,110
47,37,15,53
48,78,46,111
49,99,52,152
50,0,0,0
51,26,11,38
52,55,23,89
53,47,26,64
54,0,0,0
55,418,248,873
56,95,49,152
57,280,152,546
58,213,129,330
59,0,0,0
60,76,18,125
61,57,25,81
62,318,195,670
63,0,0,0
64,0,0,0
65,120,56,197
66,0,0,0
67,0,0,0
68,432,261,804
69,532,337,1192
70,43,15,52
71,55,23,76
72,111,65,177
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,218,140,328
78,0,0,0
79,356,212,587
80,0,0,0
81,0,0,0
82,104,41,187
83,91,52,149
84,0,0,0
85,0,0,0
86,102,52,169
87,110,55,181
88,0,0,0
89,0,0,0
90,827,557,1689
91,681,414,1271
92,1247,897,2081
93,96,55,130
94,0,0,0
95,11,3,19
96,518,334,975
97,0,0,0
98,0,0,0
99,32,14,61
100,60,32,95
101,0,0,0
102,49,22,69
103,41,21,95
104,234,131,496
105,0,0,0
110,22,10,30
111,237,155,509
112,97,52,145
113,109,62,186
114,0,0,0
115,25,8,40
116,110,55,168
117,65,32,123
118,298,154,506
119,405,249,771
120,0,0,0
121,0,0,0
122,265,144,483
123,0,0,0
124,492,306,934
125,296,160,565
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,529,351,975
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,222,124,436
137,0,0,0
138,0,0,0
139,124,61,193
140,65,31,106
141,42,14,57
142,115,52,216
143,0,0,0
144,32,9,60
145,35,16,76
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,52,24,75
153,0,0,0
154,0,0,0
155,86,41,121
156,176,101,264
157,0,0,0
158,0,0,0
159,0,0,0
160,20,9,31
161,0,0,0
162,777,504,1284
163,0,0,0
164,0,0,0
165,51,21,69
166,22,10,34
167,239,150,428
168,0,0,0
169,0,0,0
170,127,76,231
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,45,17,78
176,76,27,129
181,0,0,0
184,0,0,0
185,44,12,68
186,0,0,0
187,41,18,59
188,144,71,267
189,595,370,1163
190,30,6,50
191,0,0,0
192,0,0,0
193,0,0,0
194,80,22,160
195,73,32,114
196,212,109,361
197,0,0,0
198,0,0,0
200,350,237,552
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
