idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,412,187,1166
5,0,0,0
6,1053,594,4195
7,261,121,746
8,0,0,0
9,253,101,775
10,49,12,56
11,0,0,0
12,0,0,0
13,0,0,0
14,110,28,243
15,0,0,0
16,60,18,140
17,846,423,2300
18,617,305,1672
19,0,0,0
20,656,378,2305
21,82,25,121
22,0,0,0
23,0,0,0
24,291,133,539
25,0,0,0
26,533,305,1270
27,0,0,0
28,0,0,0
29,77,24,155
30,116,49,267
31,124,39,330
32,0,0,0
33,0,0,0
34,1440,782,4447
35,0,0,0
36,173,76,377
37,340,110,862
38,119,25,265
39,143,54,340
40,154,57,341
41,0,0,0
45,150,48,284
47,90,25,141
48,138,68,299
49,182,78,388
50,0,0,0
51,57,15,128
52,111,35,259
53,95,38,161
54,0,0,0
55,705,331,2523
56,195,73,476
57,465,209,1576
58,396,199,873
59,0,0,0
60,147,28,331
61,106,33,182
62,532,263,1843
63,0,0,0
64,0,0,0
65,211,77,577
66,0,0,0
67,0,0,0
68,811,438,2354
69,988,500,4121
70,94,23,131
71,110,38,200
72,201,94,495
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,388,216,773
78,0,0,0
79,712,382,1763
80,0,0,0
81,0,0,0
82,184,65,518
83,173,83,385
84,0,0,0
85,0,0,0
86,206,91,504
87,201,75,516
88,0,0,0
89,0,0,0
90,1524,879,5039
91,1301,662,3882
92,2197,1383,5680
93,203,87,347
94,0,0,0
95,35,6,65
96,938,496,2717
97,0,0,0
98,0,0,0
99,61,21,132
100,111,47,238
101,0,0,0
102,104,31,215
103,73,25,306
104,499,207,1901
105,0,0,0
110,63,26,119
111,415,222,1499
112,181,74,342
113,213,85,565
114,0,0,0
115,62,19,108
116,218,91,533
117,123,47,332
118,519,238,1332
119,779,383,2295
120,0,0,0
121,0,0,0
122,470,212,1336
123,0,0,0
124,875,472,2634
125,497,215,1490
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,888,522,2730
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,381,189,1175
137,0,0,0
138,0,0,0
139,252,95,578
140,132,48,282
141,85,19,137
142,241,70,710
143,0,0,0
144,64,12,143
145,82,24,245
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,107,42,213
153,0,0,0
154,0,0,0
155,181,56,336
156,372,161,674
157,0,0,0
158,0,0,0
159,0,0,0
160,35,15,87
161,0,0,0
162,1502,831,3962
163,0,0,0
164,0,0,0
165,109,39,208
166,46,14,92
167,430,224,1239
168,0,0,0
169,0,0,0
170,269,127,665
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,88,25,219
176,185,54,453
181,0,0,0
184,0,0,0
185,92,26,200
186,0,0,0
187,77,25,136
188,256,109,755
189,1007,526,3242
190,76,12,143
191,0,0,0
192,0,0,0
193,0,0,0
194,162,37,479
195,147,50,285
196,364,154,949
197,0,0,0
198,1,0,1
200,715,456,1578
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
