idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,152,95,209
5,0,0,0
6,462,357,703
7,98,72,129
8,0,0,0
9,81,51,120
10,9,3,9
11,0,0,0
12,0,0,0
13,0,0,0
14,34,11,49
15,0,0,0
16,18,8,22
17,331,228,425
18,222,136,290
19,0,0,0
20,281,218,403
21,21,11,24
22,0,0,0
23,0,0,0
24,89,57,105
25,0,0,0
26,202,157,260
27,0,0,0
28,0,0,0
29,21,10,31
30,40,27,49
31,39,20,47
32,0,0,0
33,0,0,0
34,499,355,669
35,0,0,0
36,59,37,79
37,107,58,142
38,23,14,31
39,42,23,49
40,44,26,58
41,0,0,0
45,45,25,53
47,19,9,23
48,53,35,58
49,52,36,62
50,0,0,0
51,17,11,18
52,30,14,38
53,26,17,29
54,0,0,0
55,292,198,394
56,62,36,79
57,213,137,286
58,133,89,157
59,0,0,0
60,43,18,53
61,35,23,39
62,216,149,309
63,0,0,0
64,0,0,0
65,86,49,100
66,0,0,0
67,0,0,0
68,292,203,398
69,370,256,538
70,25,11,27
71,35,19,42
72,71,49,89
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,152,104,194
78,0,0,0
79,236,158,290
80,0,0,0
81,0,0,0
82,67,31,89
83,46,32,64
84,0,0,0
85,0,0,0
86,54,29,70
87,76,45,101
88,0,0,0
89,0,0,0
90,580,434,823
91,458,326,633
92,860,674,1106
93,61,41,77
94,0,0,0
95,8,3,11
96,354,254,482
97,0,0,0
98,0,0,0
99,24,11,33
100,38,25,47
101,0,0,0
102,32,13,36
103,28,16,40
104,143,99,195
105,0,0,0
110,12,7,15
111,162,115,214
112,65,42,81
113,72,48,95
114,0,0,0
115,16,6,22
116,71,42,80
117,43,30,63
118,217,126,269
119,282,194,380
120,0,0,0
121,0,0,0
122,201,118,260
123,0,0,0
124,333,244,445
125,208,122,286
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,363,265,465
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,132,84,195
137,0,0,0
138,0,0,0
139,73,42,87
140,39,22,46
141,28,13,33
142,80,41,114
143,0,0,0
144,19,6,27
145,22,13,38
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,27,17,33
153,0,0,0
154,0,0,0
155,44,27,56
156,124,80,145
157,0,0,0
158,0,0,0
159,0,0,0
160,14,7,15
161,0,0,0
162,527,382,646
163,0,0,0
164,0,0,0
165,37,18,44
166,9,6,10
167,169,116,215
168,0,0,0
169,0,0,0
170,88,59,119
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,26,14,37
176,47,22,57
181,0,0,0
184,0,0,0
185,31,12,37
186,0,0,0
187,22,12,29
188,87,55,113
189,443,304,594
190,14,0,21
191,0,0,0
192,0,0,0
193,0,0,0
194,50,21,68
195,49,27,60
196,131,90,174
197,0,0,0
198,0,0,0
200,216,168,280
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
