idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,281,141,593
5,0,0,0
6,743,495,2150
7,167,89,377
8,0,0,0
9,162,80,383
10,28,6,30
11,0,0,0
12,0,0,0
13,0,0,0
14,72,20,136
15,0,0,0
16,42,13,85
17,564,321,1158
18,401,205,842
19,0,0,0
20,428,288,1100
21,43,16,65
22,0,0,0
23,0,0,0
24,193,96,285
25,0,0,0
26,340,212,672
27,0,0,0
28,0,0,0
29,48,15,79
30,81,38,139
31,75,28,161
32,0,0,0
33,0,0,0
34,937,570,2157
35,0,0,0
36,119,58,215
37,207,82,408
38,87,19,146
39,90,38,161
40,98,40,176
41,0,0,0
45,91,37,142
47,52,17,75
48,89,50,150
49,125,57,211
50,0,0,0
51,35,12,56
52,69,26,131
53,58,30,90
54,0,0,0
55,488,265,1262
56,124,59,235
57,323,161,782
58,261,143,462
59,0,0,0
60,97,20,185
61,66,27,106
62,373,217,937
63,0,0,0
64,0,0,0
65,144,63,279
66,0,0,0
67,0,0,0
68,520,313,1162
69,643,380,1792
70,54,16,71
71,68,26,104
72,132,70,252
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,265,160,443
78,0,0,0
79,438,249,837
80,0,0,0
81,0,0,0
82,133,53,275
83,118,61,212
84,0,0,0
85,0,0,0
86,135,69,254
87,138,61,272
88,0,0,0
89,0,0,0
90,1025,674,2509
91,857,501,1949
92,1492,1041,2919
93,116,61,176
94,0,0,0
95,20,4,34
96,622,370,1415
97,0,0,0
98,0,0,0
99,45,18,83
100,73,37,130
101,0,0,0
102,58,21,98
103,50,22,144
104,300,151,834
105,0,0,0
110,31,13,53
111,286,172,758
112,120,57,207
113,133,64,274
114,0,0,0
115,32,9,53
116,129,64,234
117,82,36,176
118,341,170,674
119,506,292,1153
120,0,0,0
121,0,0,0
122,326,172,711
123,0,0,0
124,594,354,1320
125,349,173,808
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,613,388,1437
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,267,143,622
137,0,0,0
138,0,0,0
139,165,71,291
140,87,36,155
141,57,17,81
142,152,56,326
143,0,0,0
144,43,11,81
145,49,18,125
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,66,31,108
153,0,0,0
154,0,0,0
155,122,49,184
156,218,109,364
157,0,0,0
158,0,0,0
159,0,0,0
160,29,14,49
161,0,0,0
162,940,583,1895
163,0,0,0
164,0,0,0
165,71,28,112
166,29,10,56
167,281,165,600
168,0,0,0
169,0,0,0
170,166,92,342
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,59,20,121
176,93,29,192
181,0,0,0
184,0,0,0
185,53,16,101
186,0,0,0
187,50,21,79
188,172,81,371
189,716,418,1679
190,42,10,79
191,0,0,0
192,0,0,0
193,0,0,0
194,98,24,236
195,92,36,160
196,258,122,515
197,0,0,0
198,0,0,0
200,439,283,785
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
