idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,502,222,1534
5,0,0,0
6,1410,667,5901
7,355,140,1019
8,0,0,0
9,322,118,1020
10,99,14,112
11,0,0,0
12,0,0,0
13,0,0,0
14,138,28,312
15,0,0,0
16,83,21,189
17,1019,481,3013
18,734,353,2206
19,0,0,0
20,840,441,3081
21,101,25,165
22,0,0,0
23,0,0,0
24,360,157,721
25,0,0,0
26,618,334,1590
27,0,0,0
28,0,0,0
29,95,28,204
30,225,51,435
31,159,40,449
32,0,0,0
33,0,0,0
34,1796,917,5993
35,0,0,0
36,303,90,571
37,433,132,1178
38,157,29,375
39,268,63,548
40,192,65,440
41,0,0,0
45,194,58,405
47,116,25,186
48,183,85,403
49,223,88,493
50,0,0,0
51,68,17,172
52,139,38,334
53,116,42,209
54,0,0,0
55,919,366,3474
56,242,85,642
57,604,233,2162
58,505,233,1209
59,0,0,0
60,191,33,414
61,144,41,243
62,655,310,2433
63,0,0,0
64,0,0,0
65,250,83,805
66,0,0,0
67,0,0,0
68,1002,494,3115
69,1301,561,5684
70,123,25,177
71,215,43,341
72,296,113,699
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,543,243,1072
78,0,0,0
79,881,435,2339
80,0,0,0
81,0,0,0
82,225,72,669
83,306,99,575
84,0,0,0
85,0,0,0
86,259,105,668
87,248,85,672
88,0,0,0
89,0,0,0
90,1884,1017,6732
91,1732,779,5511
92,2734,1582,7554
93,256,105,440
94,0,0,0
95,46,11,85
96,1176,589,3602
97,0,0,0
98,0,0,0
99,76,24,166
100,152,58,320
101,0,0,0
102,139,36,293
103,168,24,487
104,680,217,2540
105,0,0,0
110,75,28,160
111,508,254,1950
112,317,94,536
113,292,109,767
114,0,0,0
115,154,22,220
116,337,94,785
117,152,54,408
118,643,280,1740
119,958,429,3140
120,0,0,0
121,0,0,0
122,607,242,1786
123,0,0,0
124,1069,560,3503
125,615,239,1966
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,1222,615,3823
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,536,217,1586
137,0,0,0
138,0,0,0
139,314,106,754
140,168,55,373
141,120,29,187
142,283,79,904
143,0,0,0
144,79,13,175
145,105,26,317
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,130,44,278
153,0,0,0
154,0,0,0
155,239,63,465
156,448,181,862
157,0,0,0
158,0,0,0
159,0,0,0
160,42,17,124
161,0,0,0
162,1837,977,5277
163,0,0,0
164,0,0,0
165,135,45,272
166,59,16,112
167,528,256,1628
168,0,0,0
169,0,0,0
170,339,150,879
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,119,25,291
176,232,63,587
181,0,0,0
184,0,0,0
185,129,29,272
186,0,0,0
187,195,27,350
188,430,129,1111
189,1250,596,4357
190,94,14,187
191,0,0,0
192,0,0,0
193,0,0,0
194,207,39,587
195,178,56,357
196,440,168,1213
197,0,0,0
198,1,0,1
200,865,526,2017
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
