idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,491,220,1493
5,0,0,0
6,1387,662,5751
7,318,136,962
8,0,0,0
9,307,119,987
10,96,13,109
11,0,0,0
12,0,0,0
13,0,0,0
14,133,27,300
15,0,0,0
16,79,21,182
17,999,476,2931
18,714,345,2128
19,0,0,0
20,820,437,2991
21,91,27,137
22,0,0,0
23,0,0,0
24,349,155,693
25,0,0,0
26,606,331,1553
27,0,0,0
28,0,0,0
29,93,28,198
30,222,51,423
31,154,41,436
32,0,0,0
33,0,0,0
34,1751,902,5836
35,0,0,0
36,297,89,556
37,419,130,1145
38,152,29,364
39,260,63,532
40,186,64,425
41,0,0,0
45,189,58,393
47,113,25,181
48,173,84,386
49,215,88,479
50,0,0,0
51,66,17,164
52,135,37,315
53,112,41,202
54,0,0,0
55,901,360,3372
56,231,82,619
57,588,231,2095
58,489,231,1160
59,0,0,0
60,183,33,400
61,135,38,232
62,636,304,2370
63,0,0,0
64,0,0,0
65,244,83,769
66,0,0,0
67,0,0,0
68,963,486,3013
69,1263,551,5512
70,115,23,166
71,209,43,332
72,248,104,629
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,531,238,1041
78,0,0,0
79,844,427,2233
80,0,0,0
81,0,0,0
82,219,71,650
83,302,99,565
84,0,0,0
85,0,0,0
86,249,101,646
87,239,83,649
88,0,0,0
89,0,0,0
90,1842,1004,6524
91,1679,765,5323
92,2669,1555,7320
93,250,103,432
94,0,0,0
95,44,11,82
96,1142,573,3491
97,0,0,0
98,0,0,0
99,71,24,159
100,143,58,305
101,0,0,0
102,131,36,278
103,164,24,475
104,669,215,2490
105,0,0,0
110,71,28,152
111,496,252,1891
112,314,93,525
113,275,103,739
114,0,0,0
115,149,22,213
116,329,95,763
117,147,53,401
118,628,277,1696
119,923,425,3031
120,0,0,0
121,0,0,0
122,576,232,1717
123,0,0,0
124,1043,555,3421
125,595,236,1905
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,1195,604,3721
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,521,214,1534
137,0,0,0
138,0,0,0
139,299,106,710
140,162,54,362
141,116,30,181
142,274,78,869
143,0,0,0
144,76,13,168
145,99,25,308
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,125,44,266
153,0,0,0
154,0,0,0
155,232,62,450
156,433,178,838
157,0,0,0
158,0,0,0
159,0,0,0
160,41,16,121
161,0,0,0
162,1800,966,5128
163,0,0,0
164,0,0,0
165,131,45,264
166,56,16,109
167,508,248,1566
168,0,0,0
169,0,0,0
170,332,148,849
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,115,25,279
176,221,61,565
181,0,0,0
184,0,0,0
185,125,30,266
186,0,0,0
187,189,27,341
188,418,129,1078
189,1224,593,4228
190,90,14,179
191,0,0,0
192,0,0,0
193,0,0,0
194,200,39,573
195,171,54,344
196,427,165,1180
197,0,0,0
198,1,0,1
200,837,514,1962
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
