idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,267,140,541
5,0,0,0
6,712,487,1959
7,159,86,347
8,0,0,0
9,152,73,351
10,27,6,29
11,0,0,0
12,0,0,0
13,0,0,0
14,65,19,123
15,0,0,0
16,39,12,77
17,526,310,1047
18,375,194,770
19,0,0,0
20,404,277,982
21,42,16,62
22,0,0,0
23,0,0,0
24,184,92,264
25,0,0,0
26,326,206,625
27,0,0,0
28,0,0,0
29,46,15,76
30,76,37,122
31,70,28,142
32,0,0,0
33,0,0,0
34,873,530,1939
35,0,0,0
36,114,56,200
37,190,78,361
38,85,19,137
39,82,36,141
40,87,37,156
41,0,0,0
45,85,33,129
47,43,15,64
48,84,48,139
49,118,56,193
50,0,0,0
51,33,11,51
52,63,26,117
53,56,30,84
54,0,0,0
55,462,260,1130
56,115,55,211
57,308,157,715
58,242,138,416
59,0,0,0
60,89,20,164
61,62,27,95
62,355,211,855
63,0,0,0
64,0,0,0
65,135,62,245
66,0,0,0
67,0,0,0
68,489,295,1048
69,611,366,1617
70,50,15,63
71,66,25,97
72,124,69,225
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,255,158,414
78,0,0,0
79,408,236,758
80,0,0,0
81,0,0,0
82,123,47,246
83,111,59,193
84,0,0,0
85,0,0,0
86,122,61,230
87,131,60,241
88,0,0,0
89,0,0,0
90,970,642,2297
91,825,491,1801
92,1402,984,2644
93,112,62,164
94,0,0,0
95,17,4,30
96,579,355,1263
97,0,0,0
98,0,0,0
99,39,16,75
100,67,34,120
101,0,0,0
102,57,21,91
103,48,22,128
104,273,142,713
105,0,0,0
110,26,10,44
111,264,161,679
112,113,54,188
113,126,64,241
114,0,0,0
115,28,8,46
116,123,62,212
117,78,36,160
118,334,170,638
119,472,278,1020
120,0,0,0
121,0,0,0
122,311,166,644
123,0,0,0
124,560,343,1204
125,332,168,732
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,587,377,1296
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,257,138,565
137,0,0,0
138,0,0,0
139,159,68,269
140,78,33,139
141,51,14,73
142,142,53,296
143,0,0,0
144,40,11,74
145,46,18,111
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,61,29,97
153,0,0,0
154,0,0,0
155,111,47,167
156,205,107,336
157,0,0,0
158,0,0,0
159,0,0,0
160,27,14,44
161,0,0,0
162,886,559,1694
163,0,0,0
164,0,0,0
165,62,25,92
166,28,10,50
167,270,160,554
168,0,0,0
169,0,0,0
170,151,85,303
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,54,18,108
176,85,27,171
181,0,0,0
184,0,0,0
185,50,14,87
186,0,0,0
187,48,21,72
188,165,78,338
189,676,402,1521
190,39,9,71
191,0,0,0
192,0,0,0
193,0,0,0
194,90,24,212
195,86,36,146
196,241,117,469
197,0,0,0
198,0,0,0
200,413,272,722
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
