idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,317,153,772
5,0,0,0
6,834,540,2832
7,196,103,493
8,0,0,0
9,185,88,520
10,31,6,33
11,0,0,0
12,0,0,0
13,0,0,0
14,86,23,174
15,0,0,0
16,46,15,100
17,658,359,1572
18,469,234,1107
19,0,0,0
20,497,321,1484
21,52,20,79
22,0,0,0
23,0,0,0
24,221,105,362
25,0,0,0
26,420,251,907
27,0,0,0
28,0,0,0
29,56,17,102
30,92,41,180
31,99,35,222
32,0,0,0
33,0,0,0
34,1085,638,2898
35,0,0,0
36,142,66,269
37,255,94,572
38,93,19,179
39,114,40,226
40,117,47,229
41,0,0,0
45,109,44,187
47,64,18,95
48,104,55,204
49,146,64,269
50,0,0,0
51,42,14,78
52,81,28,168
53,73,33,116
54,0,0,0
55,555,282,1659
56,150,64,318
57,373,179,1028
58,305,163,601
59,0,0,0
60,112,23,235
61,76,30,126
62,428,234,1241
63,0,0,0
64,0,0,0
65,169,68,383
66,0,0,0
67,0,0,0
68,618,360,1531
69,772,440,2613
70,71,18,91
71,81,28,135
72,150,72,331
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,308,175,563
78,0,0,0
79,547,305,1194
80,0,0,0
81,0,0,0
82,152,57,350
83,142,69,276
84,0,0,0
85,0,0,0
86,157,78,326
87,161,65,355
88,0,0,0
89,0,0,0
90,1180,741,3346
91,999,549,2600
92,1726,1159,3827
93,139,67,228
94,0,0,0
95,28,4,48
96,737,408,1885
97,0,0,0
98,0,0,0
99,51,17,99
100,84,38,170
101,0,0,0
102,84,25,149
103,60,22,196
104,368,166,1204
105,0,0,0
110,46,18,79
111,326,186,988
112,140,65,251
113,159,74,369
114,0,0,0
115,50,15,80
116,154,72,316
117,97,40,222
118,373,181,848
119,604,315,1531
120,0,0,0
121,0,0,0
122,376,187,924
123,0,0,0
124,692,405,1759
125,404,188,1050
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,697,431,1876
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,307,160,814
137,0,0,0
138,0,0,0
139,194,78,378
140,106,41,202
141,68,18,100
142,178,61,447
143,0,0,0
144,51,10,103
145,63,20,172
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,85,36,148
153,0,0,0
154,0,0,0
155,141,49,228
156,261,124,452
157,0,0,0
158,0,0,0
159,0,0,0
160,32,15,66
161,0,0,0
162,1114,651,2567
163,0,0,0
164,0,0,0
165,86,32,142
166,37,12,73
167,325,183,807
168,0,0,0
169,0,0,0
170,197,101,457
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,67,19,150
176,127,34,289
181,0,0,0
184,0,0,0
185,60,18,125
186,0,0,0
187,59,22,98
188,201,89,488
189,822,458,2225
190,56,9,103
191,0,0,0
192,0,0,0
193,0,0,0
194,112,27,303
195,112,43,203
196,290,136,687
197,0,0,0
198,0,0,0
200,526,339,1044
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
