idolId,accounts,onlyAccounts,tweets
1,529,220,1452
2,439,145,1189
3,578,178,1968
4,96,44,245
5,436,159,1617
6,144,47,320
7,77,25,227
8,546,272,2103
9,103,44,277
10,45,6,50
11,732,338,2669
12,1016,540,3621
13,596,265,1982
14,55,11,146
15,482,243,1175
16,28,3,48
17,152,61,307
18,91,31,198
19,406,164,1304
20,169,86,481
21,34,5,50
22,234,76,842
23,249,65,414
24,69,21,158
25,437,172,1521
26,133,57,306
27,1614,1025,5034
28,749,403,1903
29,40,9,78
30,56,13,115
31,91,12,283
32,644,381,1787
33,486,166,1298
34,174,80,415
35,697,459,1494
36,60,18,175
37,78,18,262
38,49,10,70
39,42,6,63
40,43,9,92
41,266,102,867
45,36,6,63
47,39,4,51
48,85,27,213
49,48,13,72
50,912,583,2680
51,41,9,104
52,51,16,135
53,39,8,61
54,400,155,1212
55,156,63,505
56,51,11,89
57,64,8,135
58,110,45,188
59,1188,710,3895
60,41,6,60
61,40,6,49
62,77,27,253
63,436,157,1323
64,344,144,1005
65,58,10,116
66,421,176,1111
67,537,219,1900
68,159,84,343
69,121,41,354
70,31,3,37
71,50,21,76
72,59,14,160
73,328,145,1088
74,1444,829,4724
75,322,155,1332
76,287,124,993
77,125,65,290
78,630,281,1483
79,120,45,312
80,266,83,762
81,372,166,1068
82,71,18,185
83,71,36,194
84,671,288,2844
85,633,352,1735
86,54,16,93
87,70,17,204
88,741,299,2118
89,1487,808,5565
90,180,86,538
91,155,61,427
92,250,134,567
93,59,13,70
94,274,65,602
95,26,3,48
96,136,66,349
97,935,505,2758
98,557,286,1374
99,39,5,60
100,38,15,104
101,621,285,1954
102,38,1,66
103,36,5,165
104,114,33,290
105,447,215,1604
110,33,9,49
111,136,62,398
112,67,19,99
113,69,20,157
114,553,347,1202
115,46,8,81
116,67,16,86
117,37,8,54
118,119,39,282
119,112,36,266
120,378,158,863
121,180,79,460
122,104,32,244
123,983,580,3601
124,133,54,369
125,114,35,360
126,782,424,2183
127,532,295,1685
128,181,49,431
129,358,121,716
130,152,69,384
131,766,429,1831
132,517,125,1513
133,398,158,1400
134,511,150,1920
135,1074,467,4198
136,98,45,380
137,436,171,1426
138,320,138,830
139,63,22,118
140,49,20,75
141,27,3,39
142,67,15,173
143,277,134,798
144,28,5,40
145,34,8,95
146,562,284,1399
147,227,92,502
149,277,107,750
150,129,31,315
151,52,14,136
153,261,151,1055
154,167,53,441
155,40,12,74
156,78,22,138
157,728,356,1871
158,167,57,367
159,456,220,1261
160,15,7,61
161,288,127,925
162,127,53,226
163,616,273,1512
164,455,193,1459
165,43,7,99
166,22,4,39
167,83,36,218
168,843,429,3412
169,213,101,550
170,73,32,192
171,344,115,1272
172,589,372,1642
173,612,210,2314
174,275,117,1068
175,40,9,102
176,45,4,164
181,333,121,764
184,405,196,780
185,36,5,74
186,289,95,972
187,44,14,72
188,49,10,118
189,112,37,278
190,30,1,41
191,124,18,177
192,151,58,317
193,194,82,422
194,55,15,150
195,50,11,131
196,72,19,158
197,248,86,871
198,1026,585,2446
200,108,46,255
204,660,186,1823
205,447,137,966
206,1065,510,2719
1001,606,155,1952
1002,412,119,1472
1003,714,189,1778
1004,575,189,965
