idolId,accounts,onlyAccounts,tweets
1,304,157,610
2,214,103,462
3,257,146,599
4,53,34,105
5,196,113,532
6,74,33,134
7,32,17,92
8,302,191,780
9,57,30,124
10,12,5,12
11,364,216,919
12,537,358,1358
13,237,131,586
14,21,6,58
15,265,153,454
16,13,3,22
17,92,50,152
18,51,20,86
19,179,91,420
20,85,51,178
21,15,5,22
22,108,51,274
23,90,37,147
24,35,13,56
25,255,125,572
26,77,42,137
27,862,641,1819
28,399,269,736
29,18,7,30
30,29,10,52
31,28,12,50
32,382,258,731
33,191,110,406
34,90,54,161
35,362,266,597
36,29,16,57
37,27,11,72
38,25,6,31
39,13,5,19
40,21,8,43
41,141,65,346
45,9,3,14
47,13,4,18
48,40,21,78
49,23,8,29
50,517,379,1180
51,15,7,24
52,21,8,45
53,14,6,22
54,217,108,484
55,80,46,177
56,22,8,31
57,21,4,33
58,49,27,76
59,643,446,1491
60,20,5,29
61,18,6,20
62,43,20,102
63,247,115,535
64,161,90,368
65,27,6,44
66,205,106,402
67,265,140,607
68,88,58,159
69,58,25,114
70,9,2,10
71,19,9,27
72,26,12,54
73,161,99,335
74,738,511,1766
75,158,102,424
76,143,83,335
77,66,40,112
78,322,194,653
79,61,31,114
80,121,58,239
81,198,113,409
82,35,12,64
83,34,23,76
84,401,211,1090
85,362,231,725
86,27,13,38
87,39,13,84
88,347,186,725
89,724,505,1796
90,103,61,209
91,79,39,164
92,133,86,234
93,20,8,23
94,108,44,206
95,8,1,22
96,70,44,136
97,437,280,956
98,301,172,584
99,18,4,30
100,19,9,38
101,374,212,885
102,10,1,20
103,16,5,49
104,53,26,97
105,250,154,605
110,11,5,21
111,75,49,164
112,32,11,42
113,32,13,66
114,310,217,523
115,14,4,28
116,24,10,30
117,16,7,17
118,66,28,103
119,50,25,79
120,205,106,366
121,104,56,207
122,53,29,93
123,565,384,1323
124,62,32,151
125,61,27,147
126,427,261,861
127,285,179,622
128,95,36,162
129,148,78,258
130,78,43,164
131,418,258,732
132,210,97,519
133,211,106,487
134,244,110,688
135,558,335,1519
136,65,35,183
137,186,109,476
138,179,98,361
139,30,15,49
140,28,14,35
141,10,2,16
142,31,8,62
143,153,88,299
144,15,3,19
145,15,5,31
146,271,153,484
147,121,61,216
149,155,86,325
150,43,21,110
151,26,9,44
153,137,102,373
154,90,33,184
155,19,7,35
156,41,13,55
157,375,245,745
158,71,34,134
159,228,125,446
160,10,7,23
161,167,91,372
162,65,37,111
163,325,160,588
164,235,127,534
165,19,7,38
166,8,3,14
167,42,23,89
168,419,255,1149
169,117,67,219
170,35,20,72
171,155,76,394
172,333,245,621
173,268,138,757
174,128,77,380
175,16,7,26
176,16,5,41
181,136,76,257
184,182,104,302
185,19,4,25
186,148,71,358
187,18,9,25
188,22,8,43
189,64,26,117
190,12,0,18
191,24,5,44
192,75,40,122
193,101,52,176
194,26,11,56
195,26,8,51
196,41,13,60
197,142,69,357
198,557,384,971
200,48,23,87
204,288,143,615
205,204,95,335
206,455,282,994
1001,295,91,721
1002,242,85,617
1003,366,123,661
1004,277,106,408
