idolId,accounts,onlyAccounts,tweets
1,248,127,461
2,190,96,362
3,222,135,473
4,43,30,81
5,174,110,420
6,68,31,106
7,28,17,71
8,273,179,606
9,50,28,100
10,10,5,10
11,324,200,730
12,498,348,1105
13,209,123,464
14,17,5,40
15,224,138,365
16,9,3,15
17,77,48,124
18,42,17,67
19,148,79,320
20,71,44,136
21,11,4,16
22,79,45,195
23,80,35,118
24,31,14,46
25,225,120,446
26,75,42,124
27,742,574,1361
28,350,244,581
29,15,7,24
30,26,10,44
31,22,10,38
32,333,231,610
33,160,95,310
34,73,47,132
35,304,228,476
36,24,15,45
37,22,10,53
38,19,6,23
39,9,4,12
40,15,6,32
41,124,59,274
45,6,3,9
47,10,4,14
48,35,19,64
49,18,7,24
50,469,354,936
51,11,6,18
52,17,8,32
53,11,6,16
54,188,100,394
55,70,41,144
56,18,6,25
57,18,4,25
58,41,23,60
59,580,406,1167
60,16,4,23
61,14,5,16
62,37,19,79
63,215,103,434
64,139,79,277
65,22,5,35
66,176,97,319
67,228,122,464
68,76,52,127
69,49,23,88
70,7,2,8
71,14,7,22
72,22,12,36
73,137,85,255
74,662,470,1393
75,141,96,330
76,130,79,268
77,60,37,95
78,281,173,526
79,50,29,90
80,104,56,191
81,170,104,314
82,28,10,48
83,28,22,58
84,362,194,866
85,324,211,603
86,22,10,30
87,31,12,64
88,308,175,570
89,632,460,1397
90,87,54,171
91,68,37,128
92,112,75,186
93,17,8,19
94,88,40,153
95,6,1,17
96,56,38,104
97,394,260,770
98,270,162,477
99,14,4,24
100,16,9,30
101,335,195,721
102,6,1,12
103,14,5,37
104,42,22,72
105,219,144,471
110,9,5,17
111,68,47,132
112,25,8,34
113,29,13,55
114,276,199,427
115,11,4,21
116,17,9,22
117,13,7,14
118,59,26,84
119,40,23,58
120,175,101,297
121,87,53,155
122,41,23,68
123,489,342,986
124,54,30,120
125,57,28,120
126,396,248,706
127,253,160,494
128,83,35,130
129,132,75,213
130,68,41,126
131,375,238,597
132,178,90,411
133,185,97,384
134,217,109,541
135,498,309,1191
136,58,31,138
137,164,99,386
138,157,90,290
139,25,15,41
140,22,11,27
141,7,2,12
142,27,7,48
143,134,78,240
144,11,2,13
145,11,5,22
146,234,138,381
147,107,58,177
149,133,79,258
150,37,21,88
151,20,8,33
153,120,91,281
154,82,31,147
155,15,7,26
156,34,12,46
157,315,220,572
158,59,33,103
159,188,116,328
160,8,5,15
161,148,87,294
162,54,33,93
163,280,147,458
164,201,112,413
165,13,6,27
166,5,3,9
167,32,20,60
168,368,237,889
169,96,60,165
170,28,18,55
171,124,69,296
172,291,223,491
173,226,130,563
174,111,70,301
175,9,5,17
176,12,6,28
181,125,75,212
184,153,91,235
185,12,2,15
186,117,66,259
187,14,9,20
188,18,8,32
189,56,22,95
190,6,0,6
191,20,5,36
192,64,40,97
193,87,49,140
194,20,10,43
195,21,8,39
196,34,12,47
197,132,69,290
198,500,357,802
200,36,19,61
204,246,130,468
205,179,87,276
206,408,268,790
1001,247,85,545
1002,207,77,455
1003,313,109,496
1004,237,93,328
