idolId,accounts,onlyAccounts,tweets
1,448,204,1197
2,338,137,914
3,481,172,1544
4,82,40,200
5,353,149,1249
6,112,40,243
7,62,21,176
8,470,244,1695
9,89,40,222
10,23,6,24
11,582,301,2066
12,861,484,2904
13,483,218,1505
14,41,9,115
15,409,217,922
16,20,3,37
17,133,58,262
18,76,26,162
19,329,153,996
20,141,78,381
21,28,5,40
22,192,71,674
23,217,61,343
24,59,18,123
25,386,161,1212
26,115,53,237
27,1344,893,3832
28,645,361,1556
29,34,9,64
30,46,13,96
31,72,12,164
32,549,332,1445
33,387,159,986
34,148,71,325
35,609,409,1223
36,46,16,127
37,50,15,184
38,40,8,51
39,31,5,45
40,36,9,77
41,224,90,700
45,25,5,42
47,28,3,33
48,71,26,170
49,41,11,56
50,767,512,2171
51,32,8,80
52,42,15,108
53,31,7,47
54,315,131,927
55,127,57,398
56,36,9,61
57,52,8,103
58,88,40,143
59,1029,639,3165
60,31,6,46
61,31,6,36
62,63,25,202
63,356,142,1023
64,272,130,758
65,45,8,92
66,345,159,842
67,447,187,1453
68,134,78,278
69,102,35,270
70,24,3,26
71,41,18,59
72,49,12,133
73,264,117,845
74,1193,711,3690
75,260,133,994
76,231,104,750
77,102,53,219
78,530,247,1206
79,102,41,250
80,210,73,590
81,290,147,806
82,56,16,128
83,57,30,154
84,557,264,2246
85,526,306,1347
86,45,15,78
87,58,15,167
88,620,267,1632
89,1193,672,4095
90,155,79,423
91,119,51,324
92,218,124,467
93,45,13,53
94,232,52,489
95,18,1,37
96,110,57,280
97,776,416,2083
98,462,256,1103
99,32,5,51
100,33,14,82
101,523,253,1599
102,28,1,52
103,27,6,121
104,85,30,218
105,360,183,1232
110,25,7,38
111,112,58,305
112,54,18,75
113,51,15,119
114,457,306,939
115,37,7,66
116,55,15,71
117,26,7,42
118,104,36,228
119,93,33,207
120,310,145,715
121,153,70,360
122,72,31,155
123,825,515,2824
124,101,44,294
125,91,34,278
126,665,382,1745
127,454,258,1350
128,153,45,341
129,307,108,578
130,132,66,312
131,657,373,1467
132,465,120,1300
133,335,143,1127
134,427,132,1541
135,891,426,3246
136,84,42,317
137,369,148,1115
138,265,122,671
139,51,20,92
140,43,18,64
141,21,3,32
142,52,11,134
143,234,117,643
144,25,5,35
145,28,7,71
146,478,251,1128
147,181,78,402
149,218,100,572
150,91,27,235
151,46,13,109
153,216,138,827
154,142,49,365
155,30,10,57
156,62,19,100
157,626,323,1505
158,140,51,293
159,396,198,1044
160,14,7,48
161,241,115,737
162,112,51,191
163,507,238,1189
164,381,171,1149
165,36,7,82
166,18,4,33
167,65,32,171
168,698,388,2672
169,183,93,450
170,64,30,158
171,284,101,962
172,517,343,1319
173,510,186,1807
174,209,101,795
175,32,9,70
176,37,5,123
181,287,103,602
184,338,171,632
185,32,5,60
186,235,90,767
187,36,14,50
188,37,9,90
189,99,34,226
190,22,1,30
191,85,20,129
192,114,51,248
193,153,74,328
194,44,15,126
195,41,11,109
196,58,18,122
197,221,82,696
198,880,539,1977
200,86,41,195
204,559,166,1452
205,356,123,732
206,902,448,2224
1001,493,128,1509
1002,359,116,1196
1003,605,173,1418
1004,420,156,711
