idolId,accounts,onlyAccounts,tweets
1,112,67,136
2,94,54,110
3,91,63,112
4,19,15,23
5,84,61,114
6,41,21,47
7,12,10,17
8,134,107,161
9,29,18,37
10,6,3,6
11,189,129,245
12,284,220,364
13,118,78,149
14,10,4,15
15,115,77,133
16,5,3,5
17,48,33,58
18,26,12,32
19,85,51,118
20,47,38,59
21,5,3,6
22,41,28,62
23,30,16,33
24,16,8,18
25,122,79,151
26,36,28,44
27,401,335,472
28,152,112,166
29,9,5,11
30,15,6,16
31,14,8,18
32,180,139,217
33,95,64,114
34,46,30,56
35,146,124,168
36,10,7,15
37,11,5,13
38,7,5,8
39,7,4,7
40,7,4,7
41,69,41,84
45,3,1,3
47,5,4,5
48,22,12,25
49,5,3,7
50,271,230,339
51,8,7,10
52,9,4,11
53,6,4,7
54,116,75,140
55,40,26,52
56,7,4,8
57,7,3,7
58,16,11,16
59,297,235,359
60,4,1,6
61,8,4,8
62,19,13,23
63,138,79,165
64,69,48,79
65,11,4,11
66,92,62,105
67,103,69,129
68,42,30,50
69,24,15,30
70,2,1,2
71,7,4,10
72,7,4,10
73,71,53,81
74,343,276,446
75,84,66,103
76,76,56,96
77,32,24,37
78,145,102,174
79,30,20,36
80,44,30,60
81,95,70,111
82,12,8,14
83,10,9,11
84,202,122,254
85,145,105,169
86,11,5,11
87,13,6,16
88,143,95,170
89,348,275,434
90,40,28,49
91,31,22,39
92,64,46,69
93,11,6,11
94,34,20,42
95,3,1,5
96,35,25,47
97,206,150,260
98,163,107,193
99,8,4,8
100,8,5,9
101,191,129,246
102,2,1,2
103,7,5,9
104,24,16,30
105,124,92,158
110,6,3,8
111,29,22,36
112,12,7,15
113,20,11,29
114,136,106,160
115,4,2,7
116,10,5,11
117,7,5,8
118,31,19,34
119,14,8,15
120,85,56,101
121,43,28,50
122,27,19,33
123,246,185,298
124,26,20,33
125,33,20,45
126,224,156,263
127,121,87,143
128,37,20,41
129,66,43,78
130,40,29,48
131,206,143,231
132,98,56,121
133,85,54,103
134,115,76,150
135,284,200,351
136,30,20,40
137,93,66,117
138,85,60,99
139,11,10,13
140,12,8,12
141,1,1,2
142,14,8,17
143,67,45,74
144,5,2,5
145,5,4,6
146,106,74,122
147,58,36,65
149,75,58,101
150,16,13,20
151,7,5,9
153,56,49,73
154,33,18,43
155,8,4,8
156,15,6,20
157,173,129,206
158,28,21,31
159,99,66,122
160,6,5,6
161,73,49,89
162,35,27,46
163,152,93,177
164,112,68,136
165,5,3,8
166,1,1,1
167,23,16,29
168,155,122,193
169,47,35,52
170,17,14,23
171,57,37,73
172,144,120,167
173,106,72,139
174,66,54,86
175,2,1,2
176,7,5,7
181,63,46,71
184,78,56,86
185,8,3,9
186,56,36,75
187,10,6,12
188,7,2,7
189,27,9,32
190,3,0,3
191,7,3,9
192,39,27,46
193,43,28,52
194,8,4,13
195,12,5,13
196,15,4,15
197,67,39,88
198,219,172,245
200,19,14,24
204,137,84,159
205,92,50,104
206,199,136,223
1001,126,55,152
1002,100,51,126
1003,137,65,155
1004,100,56,108
