idolId,accounts,onlyAccounts,tweets
1,380,180,902
2,266,124,661
3,315,169,909
4,70,38,153
5,238,135,813
6,95,37,187
7,47,17,128
8,375,212,1165
9,67,33,165
10,18,6,18
11,471,253,1440
12,672,442,2081
13,372,191,1048
14,33,8,91
15,323,184,646
16,18,3,31
17,115,57,217
18,63,24,123
19,210,100,604
20,109,63,267
21,20,4,28
22,127,58,431
23,114,52,204
24,43,14,79
25,319,147,867
26,97,50,185
27,1078,749,2642
28,510,308,1105
29,24,7,45
30,35,11,67
31,36,9,79
32,452,294,1032
33,231,130,590
34,113,65,229
35,476,342,896
36,36,17,86
37,32,10,117
38,31,6,40
39,20,5,32
40,29,8,59
41,173,79,504
45,18,5,28
47,19,4,24
48,51,22,113
49,31,10,44
50,613,428,1603
51,23,8,45
52,30,11,71
53,18,6,29
54,246,118,677
55,99,52,266
56,28,9,44
57,28,4,55
58,64,32,104
59,766,523,2215
60,24,6,33
61,23,6,27
62,52,23,146
63,282,123,739
64,210,107,548
65,31,6,63
66,260,128,586
67,337,163,967
68,109,71,213
69,74,29,180
70,12,2,13
71,25,13,35
72,32,11,81
73,214,108,573
74,919,621,2636
75,209,117,684
76,181,92,528
77,77,43,153
78,375,211,867
79,82,37,181
80,165,65,414
81,228,124,562
82,41,15,87
83,43,26,109
84,475,242,1643
85,426,261,982
86,33,15,52
87,47,13,123
88,441,227,1109
89,888,577,2693
90,124,65,301
91,101,48,243
92,169,104,338
93,31,10,35
94,124,48,286
95,12,1,30
96,84,49,202
97,559,344,1434
98,361,213,807
99,21,5,40
100,23,10,59
101,423,227,1186
102,16,1,32
103,21,6,79
104,68,28,156
105,296,167,873
110,14,4,26
111,86,53,219
112,37,12,49
113,37,14,88
114,379,261,716
115,24,7,46
116,31,12,39
117,18,7,26
118,80,29,151
119,65,29,126
120,250,121,522
121,122,68,282
122,60,29,120
123,688,442,1955
124,79,37,220
125,68,30,196
126,550,325,1293
127,364,218,938
128,112,41,228
129,186,92,362
130,104,52,232
131,487,292,998
132,281,109,815
133,258,121,727
134,305,131,1040
135,648,375,2204
136,74,39,250
137,228,130,728
138,215,109,508
139,37,18,67
140,33,16,45
141,13,3,21
142,37,8,88
143,186,102,448
144,19,4,26
145,18,5,46
146,320,178,695
147,138,63,301
149,179,94,428
150,60,22,162
151,36,11,74
153,168,116,584
154,109,38,265
155,23,8,42
156,52,17,75
157,464,289,1053
158,106,43,215
159,287,152,663
160,12,7,33
161,195,101,518
162,84,43,145
163,400,190,847
164,273,140,754
165,26,7,55
166,12,3,24
167,52,27,123
168,532,310,1788
169,149,82,331
170,46,25,112
171,198,87,635
172,400,285,924
173,342,158,1171
174,158,85,557
175,24,9,43
176,24,5,77
181,174,91,385
184,244,136,441
185,22,4,38
186,190,83,558
187,23,12,34
188,30,8,65
189,87,32,179
190,17,0,24
191,45,11,76
192,91,44,172
193,127,64,244
194,31,11,81
195,35,9,84
196,51,17,92
197,173,81,501
198,712,464,1442
200,63,30,131
204,377,150,961
205,278,110,505
206,578,328,1451
1001,359,107,1048
1002,293,103,881
1003,435,143,962
1004,336,131,539
