idolId,accounts,onlyAccounts,tweets
1,333,169,770
2,236,111,568
3,295,161,835
4,59,33,127
5,216,123,676
6,86,36,164
7,37,17,111
8,335,209,988
9,61,32,151
10,14,6,14
11,402,233,1185
12,622,418,1837
13,288,155,807
14,24,8,76
15,298,171,570
16,14,3,25
17,106,54,187
18,58,23,104
19,199,98,529
20,102,59,240
21,16,5,23
22,119,56,365
23,105,47,181
24,38,14,68
25,293,138,746
26,83,44,161
27,989,700,2289
28,477,299,970
29,19,7,35
30,31,11,60
31,32,9,70
32,419,277,908
33,217,123,528
34,99,56,202
35,418,300,753
36,31,17,73
37,30,11,104
38,28,6,35
39,17,6,27
40,23,8,50
41,159,74,437
45,13,5,21
47,14,4,19
48,46,21,98
49,25,8,33
50,573,413,1451
51,19,7,35
52,27,11,59
53,15,6,24
54,233,113,602
55,87,48,220
56,24,8,36
57,25,4,45
58,58,31,92
59,726,500,1944
60,21,6,30
61,20,6,22
62,48,22,128
63,264,122,648
64,185,98,459
65,28,6,54
66,243,123,517
67,298,151,806
68,100,65,189
69,70,28,155
70,10,2,11
71,24,12,33
72,28,12,70
73,198,104,476
74,816,562,2224
75,199,114,606
76,174,89,467
77,73,43,133
78,353,204,798
79,77,38,165
80,150,62,343
81,215,121,501
82,39,14,76
83,39,24,94
84,442,226,1417
85,394,245,875
86,32,15,46
87,45,14,110
88,402,210,955
89,816,547,2338
90,113,64,264
91,92,43,215
92,157,103,296
93,24,9,28
94,114,46,255
95,9,1,25
96,79,47,178
97,501,318,1237
98,331,193,715
99,20,4,35
100,22,10,52
101,404,219,1079
102,15,1,28
103,19,5,67
104,62,27,131
105,275,161,763
110,12,4,24
111,82,53,196
112,36,12,47
113,34,13,77
114,348,239,633
115,19,6,38
116,30,12,37
117,18,7,23
118,73,29,126
119,60,29,111
120,226,112,451
121,119,66,260
122,60,30,112
123,634,415,1710
124,72,35,192
125,67,30,181
126,479,289,1067
127,338,207,823
128,102,40,196
129,169,89,321
130,92,52,209
131,455,279,891
132,257,108,707
133,231,115,629
134,266,120,865
135,609,356,1917
136,71,36,229
137,207,121,615
138,200,105,449
139,35,18,61
140,32,16,43
141,13,3,21
142,35,8,77
143,169,96,384
144,18,4,24
145,17,5,41
146,296,164,608
147,129,61,266
149,172,91,393
150,50,23,136
151,35,10,65
153,155,110,499
154,104,35,235
155,22,8,39
156,47,15,64
157,422,272,919
158,99,41,190
159,259,143,569
160,11,7,29
161,180,97,453
162,78,40,135
163,363,180,719
164,257,136,671
165,20,7,46
166,10,3,19
167,48,25,111
168,474,280,1512
169,137,78,282
170,43,23,100
171,182,84,543
172,378,269,806
173,306,148,997
174,146,82,488
175,21,8,33
176,22,5,64
181,154,86,328
184,220,122,386
185,22,4,32
186,163,77,465
187,23,12,33
188,25,8,54
189,76,29,156
190,17,1,24
191,30,9,56
192,84,42,151
193,119,60,219
194,28,12,70
195,29,8,69
196,47,16,80
197,160,77,450
198,656,437,1258
200,56,27,115
204,330,153,774
205,234,107,415
206,505,306,1253
1001,326,99,919
1002,267,93,784
1003,410,136,832
1004,309,121,483
