idolId,accounts,onlyAccounts,tweets
1,420,188,1059
2,297,128,774
3,360,171,1063
4,73,38,175
5,300,148,1031
6,107,38,222
7,56,19,154
8,427,233,1409
9,76,36,190
10,22,6,22
11,536,280,1797
12,739,464,2444
13,436,207,1290
14,36,8,102
15,361,198,765
16,19,3,34
17,121,57,239
18,69,25,140
19,290,143,838
20,124,69,325
21,24,4,33
22,172,65,577
23,134,56,243
24,54,17,101
25,356,157,1044
26,105,51,209
27,1211,829,3268
28,578,331,1319
29,28,9,53
30,39,11,79
31,43,12,97
32,494,310,1234
33,273,148,741
34,133,69,280
35,539,375,1052
36,41,17,106
37,40,12,147
38,36,6,46
39,24,5,37
40,31,8,66
41,200,88,601
45,23,5,36
47,21,4,26
48,61,24,140
49,37,11,51
50,683,477,1877
51,27,8,60
52,39,14,92
53,24,6,38
54,286,124,820
55,118,55,341
56,32,9,52
57,36,5,76
58,78,36,127
59,870,577,2659
60,27,6,39
61,27,6,32
62,57,24,174
63,311,130,871
64,241,117,643
65,40,8,82
66,290,142,701
67,412,177,1221
68,122,75,246
69,87,33,225
70,21,3,23
71,36,17,51
72,44,14,109
73,234,110,698
74,1037,673,3142
75,236,132,835
76,211,100,647
77,91,50,182
78,423,226,996
79,92,38,210
80,191,70,512
81,259,135,673
82,52,17,110
83,49,26,127
84,513,254,1940
85,487,293,1178
86,40,15,66
87,51,13,143
88,486,240,1299
89,1002,629,3344
90,140,71,367
91,111,49,282
92,199,118,404
93,40,11,46
94,148,49,365
95,15,1,33
96,97,55,238
97,634,377,1718
98,417,237,960
99,28,5,47
100,28,12,69
101,484,243,1410
102,22,1,43
103,24,6,100
104,76,29,185
105,327,177,1042
110,20,6,32
111,99,53,259
112,42,13,58
113,44,14,101
114,417,285,823
115,29,7,53
116,39,13,49
117,22,7,34
118,95,34,194
119,82,29,166
120,287,137,626
121,133,69,312
122,68,30,135
123,758,466,2369
124,89,40,259
125,79,30,236
126,596,342,1492
127,414,241,1157
128,135,43,294
129,206,99,422
130,111,55,261
131,558,329,1208
132,350,112,1013
133,295,129,930
134,337,134,1250
135,737,405,2687
136,76,39,280
137,260,139,878
138,237,115,584
139,42,19,76
140,37,17,56
141,15,3,26
142,47,11,116
143,214,110,546
144,21,5,29
145,22,5,57
146,378,192,850
147,163,69,358
149,194,96,495
150,75,24,201
151,40,13,92
153,196,131,702
154,121,43,304
155,27,9,51
156,54,18,83
157,511,304,1244
158,122,48,257
159,328,166,816
160,12,7,38
161,216,109,623
162,101,48,168
163,453,215,1006
164,326,152,931
165,32,7,69
166,15,4,30
167,58,28,146
168,626,352,2257
169,167,86,389
170,57,27,135
171,233,91,772
172,452,307,1113
173,378,170,1445
174,176,94,672
175,25,9,53
176,28,5,94
181,204,97,470
184,289,156,524
185,27,5,50
186,207,86,661
187,26,12,38
188,33,9,76
189,94,34,204
190,18,0,26
191,68,16,107
192,100,46,198
193,137,67,279
194,39,14,110
195,38,10,99
196,54,17,111
197,187,83,579
198,807,507,1714
200,77,39,173
204,442,160,1196
205,325,118,636
206,682,384,1778
1001,399,123,1271
1002,334,112,1053
1003,485,161,1156
1004,371,138,619
