idolId,accounts,onlyAccounts,tweets
1,189,98,301
2,160,79,261
3,203,130,364
4,35,27,60
5,162,105,308
6,57,25,78
7,23,16,48
8,222,157,399
9,43,24,73
10,7,4,7
11,285,175,522
12,443,318,803
13,188,115,330
14,13,5,25
15,195,126,281
16,8,3,11
17,70,47,106
18,36,16,50
19,127,72,237
20,65,43,107
21,9,4,12
22,66,39,137
23,71,30,93
24,26,12,36
25,199,106,334
26,67,42,101
27,644,511,1001
28,282,201,386
29,12,7,19
30,23,10,36
31,20,9,31
32,295,208,471
33,142,90,229
34,64,40,100
35,258,198,363
36,19,12,33
37,17,7,33
38,18,6,21
39,9,4,12
40,14,6,25
41,111,56,194
45,5,2,6
47,8,4,11
48,31,17,51
49,10,5,14
50,423,325,719
51,10,5,16
52,14,6,23
53,10,5,13
54,174,92,305
55,65,39,113
56,16,5,20
57,17,4,19
58,38,23,50
59,510,367,845
60,14,3,19
61,14,5,16
62,35,19,58
63,196,94,337
64,124,75,205
65,21,5,31
66,149,87,236
67,203,120,341
68,69,47,102
69,39,20,65
70,6,2,7
71,11,6,16
72,16,9,25
73,118,78,181
74,582,429,1024
75,130,95,239
76,114,75,192
77,49,32,70
78,254,165,410
79,42,26,71
80,92,50,144
81,149,96,229
82,21,10,31
83,24,20,41
84,315,174,600
85,243,158,384
86,19,9,23
87,26,12,45
88,260,155,408
89,552,407,1002
90,70,48,116
91,52,28,88
92,101,72,145
93,16,9,18
94,65,34,100
95,4,1,12
96,50,34,79
97,345,237,565
98,245,155,368
99,11,4,17
100,13,8,22
101,295,179,534
102,4,1,7
103,13,5,26
104,36,19,52
105,191,130,337
110,7,4,13
111,62,46,103
112,22,8,30
113,23,12,44
114,240,179,332
115,8,4,15
116,14,8,18
117,11,7,12
118,50,24,63
119,29,18,41
120,147,85,218
121,72,46,111
122,36,22,55
123,430,311,710
124,46,28,81
125,48,27,90
126,352,224,540
127,217,143,350
128,68,31,98
129,112,69,166
130,61,39,99
131,326,213,461
132,153,77,293
133,160,89,268
134,187,104,383
135,436,285,820
136,44,27,95
137,138,91,270
138,137,82,224
139,16,13,26
140,15,9,18
141,5,2,7
142,20,10,33
143,118,72,180
144,7,2,9
145,8,5,14
146,201,123,281
147,86,47,125
149,117,74,195
150,31,21,55
151,14,7,21
153,101,79,197
154,66,28,109
155,14,8,20
156,28,10,38
157,275,198,425
158,47,28,67
159,164,108,251
160,7,5,9
161,120,76,203
162,47,32,76
163,256,142,367
164,175,104,301
165,12,7,20
166,2,2,4
167,28,17,46
168,284,201,539
169,88,58,126
170,26,18,46
171,108,64,199
172,255,198,378
173,198,114,396
174,101,69,216
175,8,5,11
176,10,5,18
181,107,65,158
184,129,78,179
185,9,2,10
186,102,60,195
187,12,8,17
188,16,8,21
189,46,18,70
190,5,0,5
191,15,5,24
192,58,37,79
193,78,46,112
194,17,7,32
195,19,8,26
196,33,12,40
197,119,65,229
198,427,313,595
200,32,19,48
204,218,123,340
205,156,78,217
206,359,244,569
1001,214,85,389
1002,185,77,324
1003,259,92,366
1004,201,79,253
