idolId,accounts,onlyAccounts,tweets
1,571,228,1552
2,498,158,1319
3,626,184,2110
4,110,46,268
5,509,181,1806
6,157,48,349
7,89,28,245
8,609,289,2272
9,116,48,301
10,47,5,54
11,820,378,2975
12,1132,584,3962
13,671,288,2136
14,61,11,161
15,554,264,1308
16,31,3,54
17,165,64,332
18,106,29,220
19,453,170,1455
20,196,94,540
21,41,6,60
22,258,80,927
23,269,67,444
24,79,22,175
25,486,188,1651
26,141,58,328
27,1797,1101,5532
28,833,437,2092
29,47,10,87
30,62,15,122
31,98,13,296
32,708,416,1965
33,540,179,1428
34,186,79,447
35,760,485,1619
36,73,23,194
37,93,20,292
38,55,11,79
39,48,7,70
40,48,10,97
41,299,110,956
45,37,6,65
47,44,4,57
48,91,29,225
49,53,13,78
50,1036,637,2975
51,46,9,115
52,60,19,148
53,45,8,67
54,480,183,1391
55,174,65,560
56,61,13,114
57,73,10,149
58,123,47,210
59,1334,762,4233
60,45,6,66
61,46,6,59
62,90,27,274
63,481,161,1451
64,377,152,1092
65,65,12,128
66,490,195,1243
67,594,234,2064
68,186,93,390
69,139,43,394
70,39,4,45
71,57,23,87
72,68,15,173
73,363,151,1202
74,1626,908,5250
75,369,171,1466
76,327,129,1082
77,144,70,331
78,701,303,1635
79,132,46,345
80,302,92,829
81,421,177,1186
82,82,20,205
83,81,35,218
84,724,295,3027
85,713,375,1900
86,73,17,119
87,82,18,222
88,858,351,2406
89,1677,864,6058
90,204,93,580
91,181,68,469
92,269,138,614
93,70,15,82
94,297,67,654
95,30,3,54
96,152,69,382
97,1028,537,3003
98,624,309,1501
99,43,5,64
100,45,16,115
101,718,316,2210
102,44,1,74
103,41,5,175
104,130,36,323
105,512,234,1758
110,38,9,54
111,155,66,443
112,80,19,120
113,79,21,173
114,610,366,1315
115,54,7,96
116,78,19,101
117,43,8,64
118,134,40,308
119,130,36,301
120,414,158,951
121,206,80,525
122,121,32,278
123,1076,622,4001
124,148,60,396
125,129,37,401
126,874,448,2383
127,594,316,1813
128,203,55,466
129,379,122,778
130,178,76,422
131,839,444,2005
132,569,135,1653
133,451,162,1520
134,552,160,2041
135,1206,496,4673
136,109,46,402
137,494,180,1570
138,376,157,948
139,69,22,129
140,57,20,86
141,33,3,45
142,74,15,184
143,312,142,863
144,35,5,51
145,40,8,102
146,625,300,1534
147,278,100,589
149,329,126,852
150,145,33,342
151,61,15,151
153,298,158,1147
154,196,56,488
155,47,14,82
156,91,24,159
157,796,380,2034
158,188,63,407
159,505,227,1394
160,16,7,64
161,328,137,1005
162,152,64,258
163,717,306,1707
164,526,212,1634
165,51,8,113
166,27,5,45
167,106,43,264
168,934,458,3691
169,243,105,604
170,83,32,217
171,386,120,1381
172,649,395,1790
173,670,229,2475
174,299,116,1147
175,47,8,112
176,55,4,181
181,362,132,829
184,456,217,872
185,40,5,78
186,340,110,1084
187,54,15,86
188,62,12,139
189,127,40,303
190,37,2,51
191,138,17,196
192,177,59,362
193,221,86,481
194,62,15,165
195,58,11,144
196,87,19,195
197,278,91,971
198,1134,617,2714
200,119,48,277
204,721,189,2008
205,518,144,1121
206,1168,523,2949
1001,673,166,2156
1002,486,129,1645
1003,806,208,1974
1004,669,203,1108
