idolId,accounts,onlyAccounts,tweets
1,398,183,973
2,278,128,705
3,331,173,973
4,72,38,161
5,278,145,927
6,98,38,198
7,53,18,143
8,400,225,1269
9,70,33,174
10,21,6,21
11,493,260,1563
12,704,452,2248
13,400,197,1154
14,35,8,95
15,339,187,702
16,19,3,33
17,116,56,227
18,67,25,132
19,228,107,668
20,114,65,290
21,22,4,30
22,139,59,495
23,124,54,222
24,48,14,90
25,334,152,947
26,102,51,195
27,1139,784,2921
28,539,316,1208
29,27,8,51
30,39,11,74
31,40,11,88
32,477,306,1133
33,252,136,663
34,122,67,254
35,495,357,956
36,39,17,97
37,35,11,130
38,33,6,43
39,24,5,36
40,31,8,64
41,186,83,554
45,21,5,33
47,20,4,25
48,54,22,122
49,34,10,48
50,641,450,1709
51,24,8,51
52,33,12,78
53,21,6,34
54,266,118,743
55,105,53,292
56,29,9,47
57,31,4,64
58,69,34,112
59,815,550,2414
60,25,6,34
61,25,6,30
62,54,23,160
63,299,129,802
64,220,111,584
65,35,6,71
66,278,136,638
67,357,168,1061
68,115,73,227
69,79,31,198
70,15,3,16
71,29,14,40
72,40,13,96
73,223,108,624
74,969,651,2869
75,218,123,755
76,199,97,594
77,84,48,166
78,398,219,933
79,89,37,194
80,179,69,454
81,239,128,610
82,44,15,95
83,45,26,118
84,490,247,1778
85,459,277,1061
86,35,15,56
87,48,12,130
88,458,231,1190
89,929,596,2970
90,129,68,331
91,107,50,262
92,182,108,369
93,33,10,39
94,133,50,320
95,14,1,32
96,91,51,221
97,591,356,1568
98,386,224,872
99,24,5,43
100,25,11,62
101,443,234,1280
102,19,1,36
103,22,6,88
104,73,28,173
105,311,174,944
110,16,5,28
111,92,53,234
112,41,13,54
113,40,14,92
114,396,275,755
115,27,7,49
116,35,12,44
117,19,7,28
118,87,31,168
119,73,29,145
120,269,131,573
121,126,68,292
122,64,29,127
123,724,452,2152
124,84,39,240
125,74,32,216
126,576,338,1378
127,388,228,1055
128,119,43,255
129,190,94,384
130,107,54,243
131,504,298,1066
132,294,113,868
133,275,125,817
134,310,131,1119
135,682,386,2403
136,74,39,266
137,243,134,782
138,225,111,543
139,39,19,71
140,33,16,49
141,14,3,23
142,40,9,97
143,198,107,491
144,20,5,27
145,20,5,51
146,332,184,749
147,144,65,318
149,185,95,455
150,70,24,189
151,38,12,81
153,176,122,625
154,114,40,283
155,26,9,48
156,53,18,80
157,486,295,1135
158,111,43,235
159,296,158,716
160,12,7,35
161,202,105,563
162,93,45,158
163,423,197,914
164,296,145,823
165,28,7,59
166,14,4,28
167,56,28,136
168,572,328,1983
169,154,83,353
170,50,26,122
171,208,91,686
172,427,299,1014
173,357,165,1300
174,165,87,611
175,24,9,45
176,26,5,84
181,196,97,428
184,264,144,480
185,23,4,41
186,199,86,614
187,24,12,35
188,31,8,68
189,91,34,192
190,17,0,24
191,62,16,99
192,94,45,182
193,132,65,258
194,38,14,100
195,36,9,88
196,52,17,105
197,177,81,541
198,749,488,1548
200,68,33,145
204,402,152,1055
205,291,116,548
206,606,340,1560
1001,370,108,1139
1002,307,106,963
1003,456,151,1050
1004,353,138,576
