idolId,accounts,onlyAccounts,tweets
1,513,217,1406
2,425,143,1145
3,566,177,1928
4,94,44,236
5,422,156,1553
6,137,47,305
7,74,24,219
8,520,262,2014
9,100,44,268
10,44,6,48
11,709,329,2576
12,975,528,3481
13,580,259,1913
14,50,10,136
15,462,235,1121
16,26,3,45
17,147,61,298
18,87,30,187
19,395,163,1254
20,164,83,467
21,33,5,48
22,226,75,818
23,246,64,404
24,67,20,149
25,429,171,1465
26,130,56,290
27,1541,985,4673
28,728,393,1839
29,39,9,75
30,55,13,112
31,88,12,267
32,619,369,1725
33,470,165,1240
34,168,79,405
35,681,454,1447
36,57,17,160
37,71,16,246
38,46,10,64
39,40,6,59
40,41,9,89
41,258,101,832
45,33,5,56
47,37,4,47
48,81,27,204
49,47,12,69
50,879,572,2597
51,39,9,100
52,47,15,129
53,37,8,58
54,363,141,1118
55,153,61,487
56,50,11,86
57,60,8,125
58,107,44,183
59,1155,698,3762
60,39,6,57
61,39,6,46
62,74,26,244
63,424,152,1270
64,336,144,954
65,55,10,110
66,407,175,1064
67,514,217,1811
68,155,85,332
69,113,39,328
70,28,3,31
71,47,20,70
72,57,14,156
73,307,133,1024
74,1388,802,4500
75,308,151,1265
76,275,120,943
77,118,60,274
78,612,275,1434
79,117,45,303
80,254,82,726
81,348,163,995
82,63,17,164
83,67,35,183
84,634,282,2708
85,617,346,1680
86,51,16,89
87,69,17,200
88,718,291,2028
89,1423,773,5240
90,177,84,525
91,149,60,411
92,241,130,547
93,55,13,63
94,269,65,584
95,25,3,45
96,130,66,339
97,909,493,2653
98,540,281,1323
99,38,5,57
100,36,14,99
101,597,278,1874
102,37,1,64
103,35,5,159
104,110,32,279
105,432,210,1540
110,31,9,46
111,127,60,374
112,62,19,91
113,65,20,149
114,538,339,1155
115,44,8,77
116,64,16,82
117,34,8,50
118,114,38,269
119,108,36,255
120,359,156,829
121,171,78,433
122,95,30,212
123,943,568,3450
124,127,53,358
125,109,34,344
126,762,418,2115
127,518,289,1628
128,171,45,398
129,347,119,686
130,146,69,370
131,735,417,1760
132,504,125,1464
133,374,154,1344
134,494,145,1851
135,1031,463,4022
136,94,44,363
137,426,169,1376
138,311,136,797
139,62,22,115
140,49,20,74
141,26,3,37
142,62,13,165
143,268,128,768
144,28,5,39
145,34,8,90
146,544,275,1341
147,208,90,473
149,263,104,700
150,126,29,306
151,50,13,129
153,252,148,1014
154,160,52,424
155,39,12,71
156,77,22,130
157,709,354,1794
158,160,56,350
159,440,215,1218
160,15,7,58
161,282,128,899
162,125,52,220
163,594,270,1445
164,434,190,1395
165,42,7,95
166,22,4,38
167,80,35,208
168,813,421,3279
169,207,101,531
170,73,32,188
171,333,116,1229
172,575,367,1585
173,588,206,2215
174,264,116,1019
175,39,9,96
176,44,5,157
181,330,120,750
184,389,195,745
185,36,5,72
186,277,91,927
187,44,14,67
188,46,9,111
189,111,37,267
190,30,1,40
191,120,19,169
192,141,55,302
193,187,79,401
194,52,15,146
195,50,11,128
196,68,18,150
197,241,85,840
198,987,578,2352
200,104,46,239
204,627,179,1729
205,429,134,919
206,1035,500,2641
1001,577,145,1863
1002,401,119,1428
1003,700,186,1720
1004,560,182,933
