idolId,accounts,onlyAccounts,tweets
1,329,166,752
2,232,109,557
3,290,159,826
4,59,33,125
5,216,123,672
6,86,36,164
7,36,17,109
8,333,208,975
9,60,32,147
10,13,5,13
11,400,233,1164
12,617,414,1808
13,271,142,770
14,23,7,74
15,294,167,563
16,13,3,24
17,104,53,180
18,58,23,104
19,198,98,523
20,101,59,234
21,16,5,23
22,118,55,360
23,103,46,176
24,37,14,66
25,287,136,735
26,82,43,159
27,974,689,2245
28,473,297,956
29,19,7,35
30,30,11,57
31,32,9,66
32,414,273,891
33,217,123,523
34,99,56,197
35,406,291,731
36,31,17,70
37,30,11,100
38,28,6,35
39,17,6,27
40,23,9,49
41,158,73,430
45,13,5,21
47,13,4,18
48,46,23,98
49,25,8,33
50,563,406,1417
51,19,7,33
52,27,11,59
53,15,6,24
54,233,113,595
55,87,48,217
56,24,8,36
57,24,4,44
58,58,31,92
59,712,489,1900
60,20,5,29
61,20,6,22
62,47,21,127
63,261,120,641
64,181,97,449
65,28,6,54
66,241,122,513
67,297,150,798
68,97,62,183
69,70,29,152
70,10,2,11
71,23,11,32
72,28,12,69
73,196,104,469
74,806,554,2188
75,197,114,592
76,173,89,463
77,71,42,128
78,349,203,785
79,77,38,161
80,150,62,340
81,214,122,490
82,38,13,73
83,39,24,93
84,440,225,1397
85,390,243,864
86,32,15,46
87,44,14,108
88,398,207,941
89,808,543,2308
90,113,64,260
91,92,43,209
92,153,99,289
93,24,9,28
94,114,47,250
95,9,1,25
96,76,45,174
97,499,316,1220
98,328,192,701
99,20,4,35
100,22,10,50
101,401,217,1062
102,15,1,28
103,19,5,66
104,61,28,128
105,272,159,752
110,12,4,24
111,81,52,190
112,35,11,46
113,34,13,76
114,344,236,624
115,19,6,38
116,28,11,34
117,18,7,21
118,71,28,123
119,58,27,104
120,222,109,443
121,116,63,254
122,59,30,110
123,623,408,1673
124,72,35,191
125,67,30,179
126,474,286,1050
127,335,204,806
128,99,38,191
129,167,87,316
130,90,50,205
131,451,277,877
132,256,109,696
133,227,112,608
134,261,116,855
135,604,357,1895
136,69,35,225
137,201,115,605
138,199,105,442
139,34,17,59
140,31,15,41
141,13,3,21
142,35,8,77
143,167,96,375
144,18,4,24
145,17,5,39
146,293,163,598
147,129,61,263
149,168,88,386
150,49,23,135
151,34,10,62
153,153,109,491
154,103,34,233
155,22,8,39
156,46,15,63
157,412,265,894
158,96,41,184
159,256,140,557
160,11,7,29
161,177,95,442
162,76,39,131
163,359,176,707
164,255,136,659
165,19,7,45
166,8,3,16
167,45,24,107
168,468,278,1483
169,134,75,275
170,41,23,97
171,175,83,522
172,368,265,785
173,303,145,981
174,144,83,480
175,20,8,32
176,21,5,60
181,153,85,322
184,218,120,383
185,21,4,31
186,162,76,455
187,22,12,32
188,24,8,51
189,74,29,152
190,16,1,22
191,30,9,55
192,82,42,144
193,118,59,216
194,28,12,70
195,29,8,68
196,47,16,80
197,158,76,443
198,647,434,1233
200,56,27,112
204,324,152,763
205,229,104,408
206,501,303,1233
1001,323,98,907
1002,262,90,772
1003,405,135,813
1004,303,117,475
