idolId,accounts,onlyAccounts,tweets
1,351,174,818
2,239,111,598
3,302,164,870
4,60,34,131
5,228,131,736
6,89,37,173
7,39,17,116
8,347,210,1063
9,62,33,154
10,14,6,14
11,435,240,1301
12,646,432,1950
13,330,177,925
14,26,8,80
15,310,179,605
16,14,3,26
17,109,55,200
18,60,24,113
19,201,100,559
20,105,60,253
21,16,5,23
22,120,57,389
23,109,50,193
24,40,14,73
25,304,143,802
26,93,49,176
27,1026,725,2424
28,492,304,1031
29,20,7,37
30,32,11,62
31,33,9,76
32,432,286,958
33,220,125,557
34,106,61,216
35,438,317,806
36,33,18,78
37,30,11,109
38,28,6,36
39,17,6,28
40,25,8,55
41,164,77,471
45,14,5,23
47,16,4,21
48,47,22,104
49,28,10,40
50,592,423,1516
51,19,7,38
52,27,11,64
53,15,6,25
54,239,115,639
55,93,52,241
56,24,8,38
57,26,4,49
58,60,32,98
59,739,510,2062
60,22,6,31
61,20,6,22
62,51,23,139
63,270,122,684
64,198,102,503
65,29,6,57
66,251,124,547
67,317,160,877
68,101,66,196
69,71,29,167
70,11,2,12
71,24,12,34
72,29,11,74
73,203,105,513
74,858,590,2384
75,201,114,642
76,177,90,494
77,77,44,145
78,363,208,833
79,77,37,170
80,154,63,365
81,218,121,519
82,39,14,79
83,41,26,102
84,452,233,1497
85,408,254,931
86,32,15,50
87,46,14,117
88,415,216,1027
89,847,560,2496
90,117,64,279
91,96,44,226
92,163,103,318
93,29,10,33
94,121,47,273
95,11,1,28
96,80,48,190
97,529,327,1331
98,344,202,760
99,20,4,36
100,23,10,55
101,412,225,1121
102,16,1,31
103,19,5,72
104,65,28,143
105,287,165,812
110,13,4,25
111,83,53,203
112,37,12,49
113,35,14,81
114,365,249,678
115,20,6,42
116,30,12,38
117,18,7,25
118,76,27,137
119,63,29,118
120,238,118,488
121,122,68,272
122,60,30,117
123,651,420,1808
124,75,37,203
125,68,30,190
126,524,321,1204
127,346,211,876
128,109,41,213
129,178,91,343
130,100,52,223
131,469,286,938
132,269,107,747
133,243,117,672
134,285,125,940
135,629,364,2051
136,74,39,241
137,218,126,672
138,208,106,476
139,37,18,66
140,32,16,43
141,13,3,21
142,37,8,85
143,177,100,407
144,18,4,24
145,17,5,43
146,311,173,648
147,136,64,289
149,176,93,413
150,52,23,146
151,36,11,68
153,158,113,534
154,108,37,252
155,22,8,39
156,50,16,70
157,443,281,977
158,103,43,200
159,273,146,613
160,11,7,31
161,187,100,483
162,79,40,137
163,385,189,782
164,263,139,707
165,22,7,50
166,10,3,21
167,50,27,118
168,500,295,1624
169,144,81,304
170,45,24,106
171,190,86,592
172,387,278,859
173,323,155,1079
174,154,86,520
175,22,8,37
176,22,5,68
181,159,86,348
184,233,131,412
185,22,4,36
186,169,80,499
187,23,12,34
188,25,8,55
189,79,30,164
190,17,0,24
191,32,9,60
192,88,43,160
193,120,61,229
194,29,11,77
195,33,9,78
196,50,17,87
197,167,79,477
198,683,450,1348
200,59,28,124
204,355,145,875
205,272,108,482
206,552,314,1371
1001,339,102,981
1002,279,97,831
1003,424,140,891
1004,325,130,511
