idolId,accounts,onlyAccounts,tweets
1,157,86,211
2,126,63,170
3,132,84,187
4,32,25,44
5,128,86,172
6,48,23,59
7,21,17,36
8,180,134,256
9,34,21,52
10,6,3,6
11,238,153,346
12,382,289,558
13,154,95,221
14,10,4,17
15,163,110,201
16,8,3,9
17,64,43,84
18,30,12,40
19,105,60,167
20,58,40,78
21,8,4,10
22,57,36,91
23,58,27,67
24,21,10,26
25,159,91,218
26,56,38,70
27,551,453,700
28,222,168,258
29,11,6,15
30,20,9,26
31,16,8,22
32,242,175,328
33,116,76,139
34,56,37,75
35,201,164,255
36,15,11,23
37,16,7,22
38,10,6,11
39,9,4,10
40,11,5,16
41,89,46,126
45,4,1,5
47,7,4,8
48,26,12,33
49,8,4,11
50,361,293,506
51,8,7,11
52,11,4,16
53,8,4,11
54,145,83,207
55,53,33,80
56,14,5,17
57,11,3,13
58,29,18,35
59,423,315,580
60,10,2,13
61,11,5,12
62,26,15,37
63,168,90,234
64,99,64,131
65,19,6,20
66,128,84,160
67,164,105,220
68,49,34,67
69,32,18,42
70,5,2,5
71,10,6,15
72,11,7,16
73,100,70,129
74,465,357,671
75,113,85,157
76,92,64,135
77,41,28,53
78,196,135,267
79,37,24,51
80,67,43,91
81,120,86,156
82,16,11,19
83,15,13,25
84,254,150,384
85,200,140,268
86,12,6,14
87,20,10,30
88,192,128,255
89,453,347,642
90,63,42,86
91,43,26,66
92,79,56,98
93,13,7,13
94,51,28,66
95,3,1,6
96,39,29,55
97,281,198,392
98,208,139,267
99,10,4,13
100,12,7,15
101,250,159,375
102,2,1,2
103,9,5,12
104,27,16,36
105,164,116,237
110,7,4,12
111,51,38,65
112,18,8,21
113,22,11,37
114,208,155,255
115,6,2,11
116,12,6,14
117,8,6,9
118,41,22,47
119,23,13,26
120,121,72,157
121,59,40,81
122,32,19,42
123,358,269,478
124,33,22,47
125,40,21,59
126,291,195,375
127,177,121,236
128,57,28,68
129,94,58,123
130,52,34,68
131,266,179,332
132,122,63,186
133,129,76,177
134,157,96,254
135,352,238,507
136,39,23,57
137,117,78,182
138,117,75,154
139,13,12,17
140,14,8,14
141,4,2,5
142,17,9,24
143,90,58,114
144,7,2,7
145,8,5,13
146,153,98,185
147,75,43,89
149,98,67,145
150,27,19,38
151,9,6,12
153,79,65,122
154,55,25,77
155,13,8,16
156,23,10,29
157,238,175,303
158,37,26,47
159,134,85,177
160,6,5,7
161,98,64,134
162,41,29,59
163,210,118,268
164,152,92,200
165,10,6,15
166,1,1,2
167,27,16,35
168,222,165,316
169,70,50,84
170,20,15,32
171,86,55,131
172,197,155,253
173,150,98,228
174,83,64,130
175,4,3,4
176,8,5,12
181,90,57,109
184,100,65,121
185,8,2,9
186,78,51,128
187,10,6,13
188,13,6,14
189,39,17,49
190,4,0,4
191,11,5,17
192,51,35,59
193,65,38,83
194,12,6,19
195,15,7,18
196,19,8,21
197,104,67,179
198,336,258,407
200,25,17,33
204,177,106,225
205,127,68,160
206,285,202,383
1001,179,74,250
1002,148,65,205
1003,191,77,237
1004,149,69,173
