idolId,accounts,onlyAccounts,tweets
1,219,114,397
2,183,92,336
3,214,132,437
4,40,28,73
5,172,111,377
6,66,30,101
7,28,17,64
8,250,170,528
9,50,28,98
10,9,5,9
11,311,196,675
12,485,342,1024
13,205,122,439
14,16,5,37
15,217,135,343
16,9,3,14
17,75,48,121
18,39,16,61
19,143,78,294
20,69,45,127
21,10,4,14
22,77,43,184
23,76,33,110
24,29,14,41
25,217,118,414
26,73,42,120
27,718,556,1279
28,331,229,516
29,14,7,22
30,25,10,43
31,22,10,37
32,325,226,578
33,157,94,287
34,72,47,128
35,295,223,452
36,23,14,42
37,22,10,51
38,19,6,22
39,9,4,12
40,15,6,29
41,122,60,250
45,6,3,9
47,10,4,14
48,35,19,60
49,17,8,23
50,458,350,878
51,11,6,18
52,16,7,28
53,10,5,15
54,184,98,372
55,70,43,139
56,18,6,23
57,18,4,24
58,40,23,59
59,570,400,1102
60,16,4,23
61,14,5,16
62,36,19,72
63,207,98,401
64,134,76,256
65,22,5,35
66,172,95,304
67,217,121,416
68,74,50,123
69,45,23,81
70,6,2,7
71,14,7,21
72,22,12,34
73,133,84,245
74,643,461,1297
75,139,95,312
76,127,80,248
77,58,38,91
78,271,171,487
79,48,28,84
80,101,56,180
81,168,106,294
82,24,11,39
83,27,21,52
84,354,193,811
85,290,188,516
86,21,10,28
87,29,12,57
88,300,173,524
89,607,443,1266
90,83,53,159
91,59,31,109
92,109,75,175
93,17,8,19
94,85,39,140
95,5,1,15
96,53,35,98
97,384,256,714
98,261,160,448
99,14,4,23
100,15,9,27
101,325,193,672
102,6,1,11
103,14,5,34
104,41,22,67
105,215,144,444
110,9,5,16
111,68,48,123
112,23,8,31
113,29,13,53
114,266,193,406
115,10,4,20
116,16,8,20
117,12,7,13
118,57,26,82
119,39,23,57
120,172,100,277
121,83,50,141
122,40,24,67
123,477,339,903
124,52,30,107
125,56,28,112
126,385,241,661
127,245,156,460
128,78,34,121
129,127,74,199
130,67,40,121
131,366,233,572
132,175,88,381
133,180,96,356
134,204,109,482
135,473,300,1055
136,56,33,131
137,152,97,340
138,157,91,281
139,22,14,35
140,20,11,25
141,7,2,11
142,25,9,45
143,132,78,226
144,10,2,12
145,10,5,21
146,220,130,351
147,100,55,162
149,127,76,238
150,35,21,81
151,19,8,30
153,115,87,257
154,73,30,129
155,15,8,24
156,32,12,43
157,302,216,537
158,56,32,93
159,181,116,312
160,7,5,12
161,134,82,265
162,51,33,85
163,275,146,436
164,188,110,380
165,13,6,27
166,5,3,8
167,31,20,55
168,353,238,817
169,94,60,153
170,27,18,54
171,121,69,273
172,285,218,463
173,217,125,506
174,109,71,280
175,8,5,14
176,11,6,24
181,117,70,195
184,146,88,217
185,10,2,12
186,110,63,240
187,14,9,19
188,18,8,29
189,53,20,87
190,6,0,6
191,19,5,35
192,63,40,93
193,87,49,136
194,20,10,42
195,20,8,36
196,34,12,47
197,126,64,270
198,482,346,751
200,36,19,59
204,242,130,434
205,170,81,261
206,392,258,731
1001,238,83,506
1002,202,76,424
1003,302,107,468
1004,228,90,305
