idolId,accounts,onlyAccounts,tweets
1,414,185,1030
2,297,130,761
3,349,174,1025
4,73,38,173
5,292,146,998
6,105,38,210
7,55,18,150
8,419,228,1357
9,72,34,183
10,22,6,22
11,530,279,1751
12,732,460,2381
13,424,206,1235
14,36,8,102
15,353,194,741
16,19,3,34
17,118,56,235
18,69,25,138
19,248,118,735
20,123,69,316
21,23,4,32
22,163,64,548
23,131,56,237
24,50,14,94
25,350,157,1009
26,105,52,205
27,1189,810,3120
28,572,329,1286
29,28,9,52
30,39,11,78
31,42,12,93
32,487,306,1204
33,269,145,712
34,131,69,271
35,526,370,1023
36,41,17,106
37,38,11,140
38,36,6,46
39,24,5,36
40,31,8,64
41,197,87,587
45,22,5,34
47,21,4,26
48,59,23,134
49,35,10,49
50,671,469,1814
51,27,8,58
52,38,14,87
53,23,6,36
54,282,122,793
55,116,55,321
56,32,9,51
57,36,5,75
58,75,35,123
59,856,569,2588
60,27,6,38
61,27,6,32
62,56,24,170
63,308,130,849
64,230,113,615
65,39,7,78
66,286,140,678
67,383,175,1162
68,122,75,245
69,83,31,215
70,20,3,21
71,35,17,47
72,44,14,105
73,232,109,674
74,1007,665,3040
75,228,126,808
76,207,97,625
77,89,50,179
78,419,224,976
79,92,38,207
80,190,70,496
81,254,134,653
82,50,17,107
83,48,26,124
84,505,253,1879
85,477,287,1137
86,38,15,63
87,50,13,138
88,481,239,1259
89,981,620,3218
90,139,71,356
91,109,49,275
92,195,118,398
93,36,10,42
94,144,48,350
95,15,1,33
96,97,55,234
97,616,365,1660
98,403,231,932
99,28,5,47
100,27,11,66
101,470,242,1370
102,22,1,42
103,24,6,98
104,74,28,178
105,324,176,1006
110,18,5,30
111,97,55,250
112,42,13,58
113,44,14,99
114,412,281,811
115,29,7,53
116,37,13,46
117,22,7,33
118,91,32,182
119,81,30,160
120,281,133,607
121,131,68,308
122,67,30,131
123,748,463,2292
124,87,39,252
125,77,32,228
126,591,340,1458
127,408,237,1129
128,134,44,282
129,203,96,413
130,111,55,255
131,536,317,1158
132,322,110,952
133,291,130,896
134,331,133,1207
135,724,401,2589
136,75,39,276
137,256,138,844
138,233,114,567
139,42,19,76
140,37,17,56
141,15,3,26
142,45,9,109
143,211,110,531
144,21,5,29
145,22,5,55
146,369,185,827
147,161,68,350
149,190,95,481
150,74,24,199
151,40,13,89
153,187,127,674
154,121,43,301
155,27,9,51
156,54,18,83
157,508,304,1216
158,121,47,254
159,323,163,796
160,12,7,36
161,209,106,601
162,97,46,162
163,448,210,978
164,308,150,879
165,31,7,67
166,15,4,29
167,58,28,142
168,613,347,2194
169,163,86,378
170,56,27,133
171,226,92,744
172,445,304,1089
173,374,169,1392
174,173,91,646
175,25,9,52
176,28,5,94
181,202,98,460
184,284,155,512
185,27,5,49
186,204,86,644
187,26,12,38
188,33,9,74
189,94,34,203
190,18,0,26
191,68,16,107
192,98,46,193
193,135,67,274
194,39,14,105
195,37,9,96
196,53,17,109
197,185,82,571
198,786,499,1657
200,77,39,168
204,420,157,1127
205,300,116,581
206,641,358,1689
1001,395,122,1238
1002,327,111,1026
1003,479,160,1131
1004,364,137,605
