idolId,accounts,onlyAccounts,tweets
1,172,91,246
2,142,71,213
3,144,89,219
4,35,27,53
5,145,96,237
6,50,23,65
7,22,17,41
8,202,149,318
9,41,23,65
10,7,4,7
11,259,166,424
12,410,298,670
13,171,104,267
14,12,4,22
15,181,120,245
16,8,3,10
17,67,45,90
18,33,14,45
19,118,67,194
20,62,40,94
21,9,4,12
22,62,39,116
23,64,26,79
24,22,10,28
25,177,98,268
26,57,39,81
27,607,489,846
28,256,185,323
29,12,7,17
30,22,9,31
31,17,9,25
32,274,193,395
33,132,86,185
34,60,38,90
35,233,183,309
36,17,11,27
37,17,7,29
38,11,6,12
39,9,4,11
40,13,6,22
41,101,52,156
45,5,2,6
47,7,3,8
48,28,14,43
49,9,4,12
50,398,312,614
51,10,7,14
52,13,5,19
53,8,4,11
54,157,87,258
55,60,38,98
56,14,5,17
57,13,4,15
58,34,21,45
59,474,345,713
60,13,2,18
61,12,5,13
62,29,16,47
63,186,94,287
64,112,70,165
65,20,5,26
66,138,86,196
67,181,111,278
68,60,41,85
69,37,20,53
70,6,2,6
71,10,6,15
72,12,7,19
73,107,73,153
74,518,393,842
75,122,92,193
76,102,68,161
77,45,31,61
78,223,155,335
79,38,24,56
80,81,49,122
81,134,92,188
82,17,10,22
83,18,15,30
84,278,159,475
85,221,150,324
86,18,9,22
87,25,12,39
88,227,147,325
89,500,378,791
90,69,47,104
91,45,27,74
92,90,64,119
93,15,9,15
94,60,31,85
95,4,1,10
96,46,34,68
97,311,214,477
98,224,149,319
99,10,4,13
100,13,8,19
101,272,168,445
102,4,1,6
103,12,5,20
104,32,18,44
105,178,124,285
110,7,4,13
111,54,41,76
112,18,7,23
113,22,11,37
114,223,166,294
115,7,3,14
116,14,8,16
117,10,6,11
118,44,22,53
119,26,16,32
120,135,79,188
121,63,42,93
122,34,21,45
123,398,293,587
124,42,25,64
125,45,24,75
126,317,209,444
127,199,133,290
128,63,30,82
129,102,65,144
130,57,36,82
131,296,198,393
132,139,73,238
133,140,79,215
134,175,103,315
135,388,260,639
136,42,25,76
137,131,86,221
138,127,80,189
139,14,12,22
140,15,9,17
141,5,2,6
142,18,9,28
143,106,67,147
144,7,2,9
145,8,5,13
146,176,113,225
147,81,44,109
149,107,70,160
150,31,23,44
151,12,7,16
153,92,76,161
154,59,26,91
155,13,7,17
156,28,10,36
157,256,187,361
158,42,26,57
159,148,94,211
160,6,4,7
161,109,72,167
162,42,28,65
163,237,132,316
164,163,97,250
165,10,6,16
166,2,2,3
167,27,16,39
168,256,187,419
169,78,56,106
170,22,16,38
171,96,60,166
172,220,171,307
173,168,101,296
174,92,65,167
175,7,5,8
176,10,5,15
181,98,63,134
184,115,73,149
185,9,3,10
186,89,56,157
187,12,8,15
188,16,8,19
189,45,18,59
190,4,0,4
191,14,6,22
192,53,36,66
193,71,41,99
194,17,7,31
195,17,8,22
196,27,13,33
197,109,64,200
198,381,285,497
200,27,18,39
204,199,114,284
205,147,76,196
206,321,221,463
1001,199,82,313
1002,164,68,255
1003,225,87,297
1004,176,74,215
