idolId,accounts,onlyAccounts,tweets
1,305,157,620
2,215,104,479
3,257,145,613
4,53,34,106
5,198,114,535
6,75,33,135
7,32,17,94
8,306,193,792
9,57,30,126
10,12,5,12
11,366,218,938
12,539,359,1382
13,238,132,598
14,21,6,58
15,267,155,464
16,13,3,22
17,93,51,154
18,51,20,87
19,180,91,430
20,87,52,183
21,15,5,22
22,108,51,285
23,91,38,149
24,35,13,57
25,258,126,587
26,77,42,138
27,867,643,1848
28,400,270,744
29,18,7,31
30,29,10,53
31,29,12,52
32,385,259,742
33,194,110,411
34,90,54,166
35,365,269,606
36,30,16,58
37,28,11,77
38,26,6,32
39,14,5,20
40,21,8,43
41,143,65,350
45,9,3,15
47,13,4,18
48,41,21,79
49,23,8,30
50,523,384,1206
51,15,7,24
52,21,8,45
53,14,6,22
54,220,110,502
55,80,46,179
56,22,8,31
57,21,4,34
58,49,27,77
59,651,452,1528
60,20,5,29
61,18,6,20
62,43,20,104
63,248,115,541
64,162,90,374
65,27,6,45
66,206,106,409
67,267,141,621
68,91,61,164
69,58,25,116
70,9,2,10
71,19,9,27
72,26,12,54
73,164,102,346
74,744,515,1796
75,161,103,437
76,144,83,347
77,66,40,113
78,323,195,662
79,61,31,116
80,123,59,245
81,200,113,417
82,35,12,64
83,34,23,78
84,407,214,1127
85,363,232,741
86,27,13,38
87,39,13,84
88,351,189,744
89,731,509,1830
90,103,61,212
91,79,39,167
92,133,86,239
93,20,8,23
94,108,44,210
95,8,1,22
96,70,44,141
97,439,281,977
98,301,172,597
99,18,4,30
100,19,9,39
101,377,210,895
102,11,1,21
103,18,5,52
104,54,26,100
105,251,155,618
110,11,5,21
111,76,49,166
112,33,11,43
113,33,13,67
114,314,220,532
115,16,5,30
116,26,10,32
117,16,7,17
118,66,28,104
119,51,26,81
120,206,106,373
121,104,56,211
122,54,30,94
123,568,386,1352
124,62,32,153
125,61,27,148
126,432,265,876
127,289,183,637
128,96,36,163
129,148,78,263
130,78,43,165
131,420,258,741
132,211,97,532
133,211,106,498
134,244,110,696
135,563,339,1549
136,65,35,188
137,189,111,488
138,182,100,370
139,30,15,50
140,28,14,35
141,11,2,17
142,31,8,63
143,153,88,307
144,16,3,21
145,15,5,33
146,274,153,497
147,121,60,221
149,157,87,332
150,43,21,113
151,26,9,44
153,138,103,384
154,92,34,188
155,19,7,35
156,42,14,56
157,379,248,757
158,72,34,138
159,230,127,456
160,10,7,24
161,168,91,379
162,65,37,112
163,329,162,601
164,235,127,546
165,19,7,39
166,8,3,14
167,42,23,90
168,425,259,1175
169,118,68,224
170,36,21,73
171,158,77,407
172,338,249,637
173,275,141,773
174,130,78,393
175,17,7,27
176,17,5,42
181,138,77,265
184,184,104,307
185,20,4,26
186,152,73,369
187,19,9,26
188,22,8,43
189,64,26,118
190,13,0,19
191,25,6,46
192,75,40,124
193,101,51,181
194,26,11,56
195,26,8,55
196,41,13,60
197,143,69,364
198,559,385,993
200,48,23,89
204,289,143,627
205,205,96,342
206,459,283,1019
1001,298,91,742
1002,245,86,639
1003,367,124,671
1004,279,108,414
