idolId,accounts,onlyAccounts,tweets
1,512,217,1392
2,416,141,1122
3,561,178,1903
4,93,43,232
5,418,154,1502
6,135,47,300
7,72,23,213
8,508,259,1961
9,100,44,266
10,44,6,48
11,698,323,2514
12,957,523,3416
13,570,255,1872
14,50,10,135
15,453,232,1091
16,26,3,45
17,147,61,295
18,84,29,184
19,387,160,1214
20,160,84,457
21,33,5,48
22,222,75,803
23,246,64,403
24,67,20,148
25,425,171,1438
26,130,56,286
27,1523,982,4567
28,722,390,1802
29,39,9,75
30,55,13,112
31,88,12,261
32,612,365,1689
33,465,164,1207
34,167,79,396
35,671,447,1417
36,57,18,160
37,70,15,244
38,46,10,63
39,40,6,59
40,41,9,89
41,254,99,818
45,33,5,56
47,37,4,47
48,80,27,200
49,46,12,68
50,861,566,2526
51,38,9,97
52,46,15,125
53,35,8,56
54,357,140,1091
55,152,61,481
56,49,11,84
57,59,8,122
58,106,44,178
59,1149,696,3699
60,38,6,55
61,39,6,46
62,73,26,240
63,416,150,1237
64,330,142,944
65,53,10,108
66,397,172,1030
67,503,214,1763
68,152,84,326
69,111,39,320
70,28,3,31
71,47,20,69
72,57,14,155
73,296,126,984
74,1368,792,4384
75,303,149,1234
76,269,119,917
77,116,58,262
78,608,274,1418
79,116,47,299
80,251,81,709
81,336,160,964
82,61,17,159
83,67,35,182
84,614,280,2649
85,609,344,1649
86,50,16,88
87,68,17,195
88,708,288,1980
89,1380,754,5036
90,173,83,513
91,146,60,402
92,240,130,540
93,54,13,62
94,263,63,567
95,24,3,44
96,126,64,327
97,894,488,2597
98,532,277,1293
99,37,5,56
100,34,14,96
101,586,276,1838
102,36,1,62
103,32,6,149
104,108,32,274
105,419,204,1494
110,30,9,44
111,125,62,367
112,60,19,88
113,63,19,146
114,528,334,1122
115,42,8,73
116,63,16,81
117,32,8,48
118,112,37,265
119,106,36,250
120,351,155,811
121,168,77,422
122,94,29,209
123,929,567,3356
124,126,53,356
125,108,34,338
126,736,405,1992
127,508,284,1596
128,170,45,394
129,344,119,678
130,144,68,364
131,723,411,1712
132,501,125,1441
133,369,154,1311
134,479,141,1803
135,1008,457,3918
136,92,43,357
137,415,166,1340
138,304,135,781
139,59,22,110
140,47,20,72
141,24,3,35
142,60,13,160
143,265,128,757
144,27,5,38
145,32,7,86
146,532,270,1318
147,204,89,459
149,258,104,686
150,124,29,300
151,49,13,125
153,245,146,986
154,158,52,417
155,38,11,69
156,75,21,127
157,698,352,1765
158,156,55,339
159,429,213,1188
160,14,7,56
161,277,128,878
162,121,51,215
163,579,266,1407
164,425,188,1361
165,41,7,94
166,21,4,37
167,78,34,203
168,797,419,3204
169,198,96,520
170,72,32,186
171,325,113,1186
172,567,366,1550
173,578,203,2152
174,259,115,1000
175,38,9,93
176,43,5,151
181,323,116,729
184,379,189,724
185,35,5,71
186,271,91,902
187,43,14,66
188,45,9,107
189,108,37,261
190,29,1,38
191,118,19,166
192,136,54,293
193,184,79,395
194,51,15,143
195,49,11,127
196,66,18,148
197,240,86,824
198,970,569,2301
200,100,45,232
204,617,174,1693
205,422,135,897
206,1029,497,2603
1001,567,144,1828
1002,394,118,1393
1003,692,186,1684
1004,551,181,912
