idolId,accounts,onlyAccounts,tweets
1,467,210,1254
2,391,140,1016
3,522,167,1652
4,86,41,209
5,400,149,1360
6,124,42,268
7,65,21,186
8,483,249,1766
9,94,42,233
10,40,6,43
11,602,305,2174
12,893,500,3029
13,514,235,1610
14,46,10,124
15,424,225,966
16,23,3,40
17,140,60,277
18,81,28,169
19,345,155,1053
20,156,83,415
21,30,5,42
22,199,72,706
23,223,63,355
24,64,20,135
25,403,166,1274
26,122,55,251
27,1405,929,4043
28,686,370,1650
29,36,9,67
30,49,14,100
31,78,12,200
32,567,345,1504
33,411,163,1045
34,154,74,347
35,629,422,1285
36,53,17,139
37,56,15,206
38,42,8,55
39,37,6,55
40,39,9,83
41,234,93,730
45,27,5,46
47,33,3,42
48,76,26,181
49,43,12,59
50,809,540,2302
51,36,9,89
52,45,15,113
53,33,7,51
54,334,138,982
55,133,59,420
56,45,11,77
57,54,8,108
58,92,41,155
59,1079,663,3327
60,34,6,51
61,35,6,40
62,70,26,218
63,371,145,1074
64,301,142,825
65,49,9,99
66,358,165,892
67,465,194,1541
68,144,83,300
69,106,37,282
70,25,3,27
71,42,19,60
72,49,11,139
73,270,120,877
74,1244,737,3866
75,280,141,1072
76,247,115,813
77,104,53,232
78,566,263,1271
79,106,42,261
80,217,75,614
81,309,150,857
82,58,16,136
83,63,34,168
84,575,268,2346
85,553,316,1419
86,47,15,82
87,63,16,178
88,643,275,1721
89,1249,695,4339
90,165,82,453
91,133,57,353
92,227,128,488
93,48,12,56
94,238,55,504
95,20,2,40
96,116,59,294
97,803,433,2188
98,491,270,1172
99,34,5,53
100,33,14,86
101,546,259,1680
102,29,1,54
103,29,6,132
104,92,30,236
105,373,189,1292
110,25,7,38
111,118,60,327
112,58,19,80
113,55,18,128
114,476,312,984
115,37,7,67
116,59,15,76
117,30,8,46
118,108,37,240
119,101,34,220
120,327,151,749
121,158,72,378
122,75,31,166
123,861,540,2979
124,108,47,310
125,94,34,286
126,685,388,1813
127,469,267,1409
128,157,45,354
129,324,114,610
130,139,70,334
131,683,389,1543
132,475,123,1345
133,349,148,1185
134,445,137,1603
135,934,438,3447
136,88,41,332
137,384,154,1176
138,275,126,696
139,53,21,96
140,44,19,67
141,21,3,32
142,54,11,143
143,246,123,680
144,25,5,35
145,29,7,77
146,492,256,1190
147,189,84,419
149,229,100,600
150,93,28,246
151,48,13,115
153,224,142,870
154,145,51,375
155,32,10,61
156,65,19,108
157,649,333,1582
158,143,53,303
159,406,205,1092
160,14,7,51
161,251,119,771
162,117,52,203
163,529,249,1246
164,391,176,1205
165,37,7,88
166,20,4,35
167,71,32,184
168,731,398,2820
169,189,94,469
170,67,32,166
171,293,103,1009
172,534,352,1381
173,526,190,1910
174,222,106,843
175,33,9,75
176,41,5,133
181,293,105,633
184,350,178,656
185,33,5,64
186,249,91,814
187,38,14,55
188,42,9,97
189,101,33,238
190,27,1,36
191,86,20,130
192,125,52,271
193,163,78,348
194,47,15,130
195,45,11,115
196,61,17,137
197,227,82,733
198,904,547,2068
200,93,44,206
204,589,172,1546
205,390,133,803
206,950,467,2349
1001,510,133,1571
1002,367,116,1244
1003,628,181,1501
1004,447,165,757
