idolId,accounts,onlyAccounts,tweets
1,312,159,689
2,221,106,515
3,262,144,664
4,57,33,118
5,207,119,598
6,81,37,146
7,33,17,100
8,319,201,888
9,59,31,135
10,13,5,13
11,379,222,1044
12,559,368,1537
13,252,135,688
14,21,6,65
15,279,163,511
16,13,3,23
17,99,53,167
18,55,20,97
19,189,92,481
20,98,58,217
21,16,5,23
22,110,50,313
23,94,40,161
24,35,13,60
25,276,132,664
26,81,42,152
27,916,666,2057
28,420,279,824
29,19,7,34
30,29,10,54
31,30,10,58
32,398,266,818
33,201,113,457
34,93,54,177
35,389,283,672
36,31,17,65
37,30,11,92
38,27,6,34
39,16,6,25
40,23,9,48
41,153,71,396
45,10,3,17
47,13,4,18
48,43,22,88
49,24,8,32
50,547,398,1324
51,15,7,27
52,22,9,52
53,14,6,23
54,223,109,542
55,82,46,201
56,23,8,33
57,24,4,42
58,55,29,85
59,686,473,1730
60,20,5,29
61,19,6,21
62,46,20,120
63,257,119,590
64,170,93,409
65,28,6,50
66,222,116,458
67,278,144,699
68,93,60,170
69,67,27,139
70,10,2,11
71,23,12,32
72,28,12,64
73,190,105,428
74,770,533,1981
75,187,109,544
76,165,84,423
77,67,40,120
78,334,201,727
79,70,35,138
80,143,60,304
81,205,116,457
82,37,13,67
83,36,23,84
84,429,222,1275
85,376,237,802
86,30,14,42
87,41,13,96
88,374,201,832
89,767,523,2053
90,107,62,233
91,84,40,191
92,144,93,262
93,21,8,25
94,111,45,229
95,9,1,24
96,72,44,156
97,468,297,1104
98,315,184,654
99,19,4,32
100,22,10,47
101,388,213,983
102,13,1,24
103,19,5,57
104,56,26,113
105,262,157,686
110,12,5,22
111,77,49,178
112,34,11,44
113,34,13,70
114,333,231,585
115,19,6,36
116,27,10,33
117,18,7,20
118,68,28,114
119,52,26,90
120,214,107,411
121,111,60,236
122,55,29,100
123,597,399,1528
124,69,34,175
125,63,28,168
126,446,272,965
127,310,196,717
128,98,37,177
129,155,81,286
130,85,47,186
131,436,268,815
132,227,101,594
133,216,107,556
134,248,112,766
135,581,351,1724
136,66,34,200
137,193,113,548
138,188,103,404
139,33,17,55
140,29,14,37
141,12,2,20
142,35,8,70
143,157,91,334
144,18,4,24
145,16,5,36
146,283,158,549
147,125,61,244
149,161,87,361
150,45,21,122
151,31,9,55
153,144,104,439
154,98,35,209
155,20,7,37
156,43,14,59
157,396,257,829
158,83,38,160
159,238,129,501
160,10,7,26
161,173,94,410
162,66,37,118
163,340,163,652
164,239,130,590
165,19,7,42
166,8,3,15
167,44,24,96
168,442,270,1324
169,125,71,250
170,38,23,86
171,168,82,463
172,355,256,717
173,292,145,868
174,135,80,434
175,20,8,32
176,21,5,54
181,143,79,290
184,202,114,343
185,20,4,29
186,157,74,410
187,21,11,29
188,23,9,47
189,70,28,137
190,14,1,20
191,28,8,51
192,80,42,135
193,108,55,200
194,27,12,62
195,26,8,59
196,43,14,66
197,151,73,405
198,616,417,1154
200,51,24,100
204,303,148,688
205,218,102,376
206,474,290,1136
1001,309,94,822
1002,252,87,712
1003,384,128,734
1004,289,113,441
