idolId,accounts,onlyAccounts,tweets
1,648,242,1724
2,570,173,1484
3,703,197,2316
4,131,52,316
5,592,192,1968
6,189,54,405
7,103,33,275
8,717,330,2526
9,141,51,340
10,55,5,63
11,998,445,3337
12,1339,655,4412
13,780,310,2371
14,76,13,180
15,664,293,1521
16,40,4,69
17,208,72,412
18,127,32,258
19,534,188,1619
20,235,108,604
21,47,6,66
22,298,87,1000
23,305,76,508
24,106,29,211
25,579,206,1842
26,158,59,366
27,2053,1195,6097
28,985,502,2392
29,61,12,105
30,70,16,137
31,116,16,323
32,841,469,2199
33,636,214,1602
34,222,91,513
35,855,525,1830
36,86,26,214
37,112,22,329
38,64,12,91
39,57,7,84
40,66,9,120
41,372,124,1092
45,45,7,76
47,54,4,72
48,108,30,258
49,66,14,95
50,1233,731,3364
51,60,12,136
52,75,22,177
53,54,8,80
54,569,201,1573
55,219,80,654
56,69,13,125
57,88,13,174
58,143,50,239
59,1538,838,4646
60,56,6,83
61,53,7,69
62,117,33,319
63,567,176,1630
64,433,164,1201
65,76,12,148
66,632,233,1467
67,728,283,2303
68,225,100,463
69,171,46,455
70,49,4,57
71,68,27,100
72,82,16,211
73,424,160,1325
74,1959,1059,5952
75,452,200,1680
76,400,153,1234
77,173,77,402
78,843,355,1915
79,162,52,409
80,358,103,949
81,532,201,1371
82,103,23,244
83,96,39,246
84,844,315,3309
85,859,432,2178
86,89,16,146
87,101,20,259
88,1012,401,2724
89,1948,958,6744
90,250,108,659
91,206,72,510
92,327,157,701
93,83,16,101
94,335,74,734
95,36,3,60
96,180,79,426
97,1224,605,3364
98,747,356,1718
99,55,5,78
100,53,16,127
101,883,366,2546
102,60,1,93
103,47,5,186
104,160,43,379
105,601,248,1969
110,45,10,69
111,181,71,499
112,94,20,143
113,101,21,206
114,713,403,1496
115,62,6,110
116,92,22,120
117,53,9,76
118,166,48,360
119,155,40,359
120,510,180,1121
121,243,90,606
122,155,36,344
123,1255,686,4427
124,187,65,458
125,154,39,452
126,1036,493,2696
127,693,347,2004
128,248,57,554
129,442,131,886
130,217,84,483
131,978,486,2240
132,666,149,1821
133,555,182,1706
134,650,167,2310
135,1429,564,5146
136,137,54,449
137,578,212,1753
138,436,170,1057
139,83,24,153
140,75,23,118
141,40,3,54
142,92,16,214
143,383,173,995
144,44,5,62
145,55,12,127
146,759,325,1755
147,327,113,686
149,419,150,1023
150,161,33,374
151,70,14,171
153,360,172,1261
154,232,58,557
155,55,14,93
156,104,26,177
157,919,427,2278
158,231,71,467
159,595,256,1605
160,23,7,73
161,388,150,1147
162,183,76,305
163,861,340,1947
164,650,248,1878
165,62,9,132
166,30,5,50
167,129,46,300
168,1107,521,4086
169,291,118,683
170,94,34,245
171,445,135,1508
172,778,458,2056
173,770,257,2699
174,347,125,1265
175,57,7,131
176,72,5,205
181,414,146,935
184,538,240,1025
185,51,5,95
186,411,129,1228
187,66,15,106
188,81,14,174
189,150,45,347
190,44,2,59
191,154,17,224
192,223,64,445
193,270,100,560
194,80,16,197
195,73,13,174
196,111,24,229
197,325,92,1068
198,1342,679,3058
200,145,50,313
204,829,204,2236
205,614,162,1271
206,1326,567,3214
1001,803,178,2391
1002,614,146,1867
1003,966,225,2230
1004,809,222,1309
