idolId,accounts,onlyAccounts,tweets
1,537,221,1472
2,448,150,1215
3,583,181,1998
4,99,45,252
5,443,159,1632
6,145,47,326
7,77,25,227
8,557,277,2143
9,104,44,280
10,46,6,51
11,740,339,2702
12,1028,544,3673
13,605,267,2007
14,55,11,148
15,503,251,1210
16,28,3,48
17,153,62,309
18,93,31,201
19,412,165,1331
20,175,86,495
21,35,5,53
22,239,77,864
23,252,66,418
24,70,21,160
25,445,173,1541
26,134,57,309
27,1650,1039,5144
28,766,408,1930
29,40,9,78
30,58,15,117
31,93,12,286
32,661,392,1826
33,496,169,1318
34,175,80,418
35,708,464,1515
36,65,19,180
37,82,18,272
38,51,10,72
39,43,7,64
40,44,10,93
41,274,105,878
45,36,6,63
47,40,4,53
48,85,27,213
49,49,13,74
50,939,593,2731
51,42,9,105
52,56,18,140
53,40,8,62
54,421,166,1261
55,161,63,516
56,56,12,95
57,67,8,139
58,113,45,193
59,1207,714,3959
60,42,6,61
61,41,6,51
62,81,27,259
63,440,156,1340
64,348,144,1022
65,59,10,119
66,431,181,1133
67,550,221,1944
68,164,86,349
69,126,41,365
70,32,3,38
71,53,22,80
72,60,14,162
73,338,146,1120
74,1470,838,4809
75,331,159,1364
76,297,126,1017
77,128,66,297
78,639,284,1505
79,122,45,316
80,275,84,778
81,380,168,1094
82,72,18,187
83,75,36,200
84,678,287,2882
85,645,355,1769
86,57,17,98
87,73,18,208
88,759,303,2169
89,1525,819,5680
90,186,89,549
91,155,60,432
92,252,135,574
93,59,13,70
94,275,64,609
95,27,3,50
96,137,66,356
97,950,512,2809
98,576,291,1412
99,39,5,60
100,40,15,107
101,635,290,1994
102,38,1,67
103,36,5,166
104,116,32,296
105,462,221,1633
110,34,9,50
111,141,65,408
112,68,20,100
113,70,20,158
114,560,349,1217
115,46,8,82
116,69,16,88
117,38,8,55
118,121,39,284
119,113,36,271
120,382,159,879
121,184,78,469
122,104,32,246
123,997,584,3666
124,136,56,375
125,117,36,365
126,801,425,2221
127,539,299,1711
128,186,52,437
129,361,121,726
130,156,69,390
131,781,431,1861
132,527,129,1554
133,404,157,1432
134,519,152,1940
135,1101,474,4275
136,99,45,384
137,442,173,1446
138,327,141,847
139,63,22,118
140,49,20,76
141,27,3,39
142,67,15,174
143,285,136,815
144,29,5,42
145,34,8,95
146,573,287,1429
147,234,95,514
149,287,111,764
150,129,31,321
151,55,14,139
153,264,152,1070
154,170,53,450
155,40,12,74
156,80,22,143
157,746,364,1912
158,172,59,378
159,461,220,1293
160,15,7,61
161,298,130,943
162,131,55,231
163,625,277,1544
164,464,193,1496
165,44,8,100
166,23,4,40
167,86,36,223
168,862,435,3465
169,217,102,559
170,74,32,195
171,349,115,1284
172,601,377,1678
173,624,213,2342
174,279,119,1081
175,40,9,102
176,48,4,168
181,342,125,786
184,410,196,791
185,36,5,74
186,295,96,984
187,44,14,72
188,50,11,119
189,114,37,281
190,30,1,42
191,125,18,179
192,159,58,329
193,198,81,435
194,55,15,151
195,51,11,133
196,74,20,160
197,250,86,878
198,1046,592,2486
200,109,46,259
204,675,189,1867
205,456,139,986
206,1080,514,2764
1001,617,156,1994
1002,427,119,1514
1003,728,192,1815
1004,591,192,992
