idolId,accounts,onlyAccounts,tweets
1,502,214,1360
2,409,140,1097
3,552,177,1864
4,89,42,220
5,413,154,1472
6,130,45,290
7,69,23,206
8,503,258,1920
9,97,44,255
10,41,6,45
11,684,320,2449
12,941,516,3320
13,560,253,1826
14,47,10,131
15,439,228,1053
16,24,3,42
17,144,61,290
18,83,29,178
19,372,156,1172
20,158,83,450
21,30,5,42
22,213,72,775
23,242,63,396
24,65,20,144
25,416,171,1396
26,128,57,277
27,1495,967,4425
28,715,387,1770
29,37,9,71
30,53,13,107
31,85,11,245
32,601,360,1646
33,445,163,1169
34,163,79,387
35,660,442,1384
36,54,18,152
37,67,15,234
38,44,10,59
39,37,6,56
40,39,9,85
41,244,95,787
45,31,5,54
47,35,4,45
48,78,27,196
49,44,12,64
50,844,559,2455
51,37,9,93
52,46,15,123
53,33,7,53
54,348,138,1062
55,149,61,467
56,47,11,82
57,58,8,116
58,102,44,172
59,1125,684,3603
60,36,6,53
61,36,6,42
62,72,26,234
63,402,146,1196
64,321,142,899
65,51,10,106
66,376,171,977
67,490,207,1693
68,149,84,318
69,110,39,310
70,27,3,30
71,46,20,68
72,51,11,146
73,290,123,961
74,1335,778,4248
75,294,146,1181
76,262,119,890
77,112,56,253
78,591,270,1376
79,112,45,283
80,248,81,691
81,329,159,937
82,61,17,151
83,64,34,177
84,601,273,2553
85,597,340,1603
86,50,16,86
87,68,17,194
88,688,287,1914
89,1323,723,4788
90,172,83,494
91,146,60,394
92,234,129,521
93,52,13,60
94,257,60,557
95,22,3,42
96,123,64,322
97,867,477,2520
98,520,276,1260
99,36,5,55
100,34,14,94
101,572,269,1794
102,35,1,60
103,31,6,144
104,104,31,266
105,404,200,1433
110,27,8,41
111,125,62,355
112,59,19,84
113,59,18,139
114,513,330,1074
115,41,8,71
116,61,15,79
117,32,8,48
118,109,37,258
119,104,35,242
120,347,155,794
121,167,76,410
122,90,30,197
123,912,557,3272
124,123,53,350
125,107,34,331
126,721,400,1943
127,493,278,1537
128,167,44,387
129,339,117,659
130,142,69,351
131,706,405,1658
132,492,124,1413
133,364,153,1272
134,466,142,1734
135,995,453,3795
136,92,43,347
137,405,163,1292
138,299,134,765
139,55,22,101
140,47,20,72
141,22,3,33
142,58,13,155
143,259,127,741
144,26,5,36
145,31,7,83
146,518,264,1286
147,203,89,452
149,256,104,671
150,117,28,289
151,49,13,124
153,236,145,955
154,153,51,406
155,36,11,67
156,72,19,123
157,688,347,1716
158,155,55,334
159,425,212,1163
160,14,7,53
161,269,125,846
162,121,51,212
163,559,261,1360
164,419,187,1321
165,41,7,93
166,21,4,37
167,76,33,195
168,784,415,3091
169,196,95,506
170,72,32,182
171,314,106,1121
172,557,364,1503
173,568,201,2114
174,259,115,982
175,37,9,86
176,43,5,148
181,316,113,710
184,363,185,696
185,35,5,71
186,260,92,872
187,42,14,63
188,45,9,107
189,108,37,258
190,29,1,38
191,113,19,160
192,133,54,287
193,180,78,384
194,51,15,141
195,49,11,121
196,66,18,146
197,238,86,806
198,949,564,2224
200,98,45,227
204,604,172,1647
205,412,133,866
206,1010,492,2537
1001,552,143,1765
1002,384,117,1355
1003,661,182,1614
1004,540,177,882
